feature,family,distinct_development_values,minimum,maximum,nonzero_fraction,availability,status
opponent.timing.WHEAT.ready_units_with_active_delivery_route,crop_resource_timing,51,0.0,57.0,0.4399171270718232,current_legal_observation,provisional_not_selected
opponent.timing.WHEAT.ready_units_without_terminal_route,crop_resource_timing,11,0.0,14.0,0.006215469613259668,current_legal_observation,provisional_not_selected
opponent.timing.WHEAT.water_death_tasks_unreachable_today,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.WHEAT.decay_within_two_actions,crop_resource_timing,5,0.0,4.0,0.0027624309392265192,current_legal_observation,provisional_not_selected
opponent.timing.WHEAT.present,crop_resource_timing,2,0.0,1.0,0.5730317679558011,current_legal_observation,provisional_not_selected
opponent.timing.WHEAT.first_maturity_actions,crop_resource_timing,11,0.0,719.0,0.4749654696132597,current_legal_observation,provisional_not_selected
opponent.timing.WHEAT.known_decay_present,crop_resource_timing,2,0.0,1.0,0.5730317679558011,current_legal_observation,provisional_not_selected
opponent.timing.WHEAT.first_decay_actions,crop_resource_timing,30,0.0,719.0,0.9979281767955801,current_legal_observation,provisional_not_selected
opponent.timing.WHEAT.mean_worker_distance,crop_resource_timing,130,0.0,5.75,0.5650897790055248,current_legal_observation,provisional_not_selected
opponent.timing.CARROT.capped_ready_tiles,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.CARROT.avoidable_wait_unit_days,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.CARROT.water_now_increment_units,crop_resource_timing,19,0.0,19.0,0.04204074585635359,current_legal_observation,provisional_not_selected
opponent.timing.CARROT.refresh_yield_saved_by_water,crop_resource_timing,19,0.0,19.0,0.05404005524861878,current_legal_observation,provisional_not_selected
opponent.timing.CARROT.refresh_increment_from_fertilizer_given_water,crop_resource_timing,19,0.0,19.0,0.04204074585635359,current_legal_observation,provisional_not_selected
opponent.timing.CARROT.next_refresh_production_events,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.CARROT.ready_units_with_active_delivery_route,crop_resource_timing,36,0.0,40.0,0.0456664364640884,current_legal_observation,provisional_not_selected
opponent.timing.CARROT.ready_units_without_terminal_route,crop_resource_timing,15,0.0,14.0,0.008373618784530386,current_legal_observation,provisional_not_selected
opponent.timing.CARROT.water_death_tasks_unreachable_today,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.CARROT.decay_within_two_actions,crop_resource_timing,5,0.0,4.0,0.0024171270718232043,current_legal_observation,provisional_not_selected
opponent.timing.CARROT.present,crop_resource_timing,2,0.0,1.0,0.07475828729281768,current_legal_observation,provisional_not_selected
opponent.timing.CARROT.first_maturity_actions,crop_resource_timing,11,0.0,719.0,0.9428522099447514,current_legal_observation,provisional_not_selected
opponent.timing.CARROT.known_decay_present,crop_resource_timing,2,0.0,1.0,0.07475828729281768,current_legal_observation,provisional_not_selected
opponent.timing.CARROT.first_decay_actions,crop_resource_timing,25,0.0,719.0,0.99896408839779,current_legal_observation,provisional_not_selected
opponent.timing.CARROT.mean_worker_distance,crop_resource_timing,192,0.0,8.0,0.0730317679558011,current_legal_observation,provisional_not_selected
opponent.timing.TOMATO.capped_ready_tiles,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.TOMATO.avoidable_wait_unit_days,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.TOMATO.water_now_increment_units,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.TOMATO.refresh_yield_saved_by_water,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.TOMATO.refresh_increment_from_fertilizer_given_water,crop_resource_timing,4,0.0,3.0,0.19924033149171272,current_legal_observation,provisional_not_selected
opponent.timing.TOMATO.next_refresh_production_events,crop_resource_timing,4,0.0,3.0,0.19924033149171272,current_legal_observation,provisional_not_selected
opponent.timing.TOMATO.ready_units_with_active_delivery_route,crop_resource_timing,4,0.0,3.0,0.15037983425414364,current_legal_observation,provisional_not_selected
opponent.timing.TOMATO.ready_units_without_terminal_route,crop_resource_timing,2,0.0,1.0,0.001553867403314917,current_legal_observation,provisional_not_selected
opponent.timing.TOMATO.water_death_tasks_unreachable_today,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.TOMATO.decay_within_two_actions,crop_resource_timing,3,0.0,2.0,0.013294198895027625,current_legal_observation,provisional_not_selected
opponent.timing.TOMATO.present,crop_resource_timing,2,0.0,1.0,0.43249309392265195,current_legal_observation,provisional_not_selected
opponent.timing.TOMATO.first_maturity_actions,crop_resource_timing,46,0.0,719.0,0.7976519337016574,current_legal_observation,provisional_not_selected
opponent.timing.TOMATO.known_decay_present,crop_resource_timing,2,0.0,1.0,0.08753453038674033,current_legal_observation,provisional_not_selected
opponent.timing.TOMATO.first_decay_actions,crop_resource_timing,9,0.0,719.0,0.986878453038674,current_legal_observation,provisional_not_selected
opponent.timing.TOMATO.mean_worker_distance,crop_resource_timing,19,0.0,5.0,0.4143646408839779,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.capped_ready_tiles,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.STRAWBERRY.avoidable_wait_unit_days,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.STRAWBERRY.water_now_increment_units,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.STRAWBERRY.refresh_yield_saved_by_water,crop_resource_timing,8,0.0,9.0,0.022703729281767955,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.refresh_increment_from_fertilizer_given_water,crop_resource_timing,6,0.0,5.0,0.2463743093922652,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.next_refresh_production_events,crop_resource_timing,6,0.0,5.0,0.27330801104972374,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.ready_units_with_active_delivery_route,crop_resource_timing,20,0.0,20.0,0.20226174033149172,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.ready_units_without_terminal_route,crop_resource_timing,4,0.0,8.0,0.006733425414364641,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.water_death_tasks_unreachable_today,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.STRAWBERRY.decay_within_two_actions,crop_resource_timing,6,0.0,5.0,0.010013812154696133,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.present,crop_resource_timing,2,0.0,1.0,0.710635359116022,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.first_maturity_actions,crop_resource_timing,60,0.0,719.0,0.7044198895027625,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.known_decay_present,crop_resource_timing,2,0.0,1.0,0.06560773480662983,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.first_decay_actions,crop_resource_timing,9,0.0,719.0,0.9917127071823204,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.mean_worker_distance,crop_resource_timing,46,0.0,6.5,0.6931111878453039,current_legal_observation,provisional_not_selected
opponent.timing.MELON.capped_ready_tiles,crop_resource_timing,4,0.0,3.0,0.03314917127071823,current_legal_observation,provisional_not_selected
opponent.timing.MELON.avoidable_wait_unit_days,crop_resource_timing,4,0.0,24.0,0.03314917127071823,current_legal_observation,provisional_not_selected
opponent.timing.MELON.water_now_increment_units,crop_resource_timing,17,0.0,25.0,0.18577348066298344,current_legal_observation,provisional_not_selected
opponent.timing.MELON.refresh_yield_saved_by_water,crop_resource_timing,21,0.0,48.0,0.20148480662983426,current_legal_observation,provisional_not_selected
opponent.timing.MELON.refresh_increment_from_fertilizer_given_water,crop_resource_timing,12,0.0,25.0,0.14520027624309392,current_legal_observation,provisional_not_selected
opponent.timing.MELON.next_refresh_production_events,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.MELON.ready_units_with_active_delivery_route,crop_resource_timing,19,0.0,125.0,0.05145027624309392,current_legal_observation,provisional_not_selected
opponent.timing.MELON.ready_units_without_terminal_route,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.MELON.water_death_tasks_unreachable_today,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.MELON.decay_within_two_actions,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.MELON.present,crop_resource_timing,2,0.0,1.0,0.37396408839779005,current_legal_observation,provisional_not_selected
opponent.timing.MELON.first_maturity_actions,crop_resource_timing,61,0.0,719.0,0.9400897790055248,current_legal_observation,provisional_not_selected
opponent.timing.MELON.known_decay_present,crop_resource_timing,2,0.0,1.0,0.37396408839779005,current_legal_observation,provisional_not_selected
opponent.timing.MELON.first_decay_actions,crop_resource_timing,72,28.0,719.0,1.0,current_legal_observation,provisional_not_selected
opponent.timing.MELON.mean_worker_distance,crop_resource_timing,71,0.0,5.5,0.36671270718232046,current_legal_observation,provisional_not_selected
opponent.husbandry.GOOSE.escape_prevented_by_feed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.GOOSE.refresh_units_saved_by_feed,animal_feed_care_interactions,5,0.0,6.0,0.13950276243093923,current_legal_observation,provisional_not_selected
opponent.husbandry.GOOSE.care_bank_marginal,animal_feed_care_interactions,3,0.0,2.0,0.3867403314917127,current_legal_observation,provisional_not_selected
opponent.husbandry.GOOSE.next_production_events,animal_feed_care_interactions,2,0.0,2.0,0.45027624309392267,current_legal_observation,provisional_not_selected
opponent.husbandry.GOOSE.cap_headroom,animal_feed_care_interactions,5,0.0,8.0,0.494475138121547,current_legal_observation,provisional_not_selected
opponent.husbandry.GOOSE.banked_bonus_at_risk_if_unfed,animal_feed_care_interactions,5,0.0,6.0,0.14502762430939226,current_legal_observation,provisional_not_selected
opponent.husbandry.GOOSE.next_fed_production_saturation,animal_feed_care_interactions,3,0.0,4.0,0.0055248618784530384,current_legal_observation,provisional_not_selected
opponent.husbandry.COW.escape_prevented_by_feed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.COW.refresh_units_saved_by_feed,animal_feed_care_interactions,7,0.0,10.0,0.0718232044198895,current_legal_observation,provisional_not_selected
opponent.husbandry.COW.care_bank_marginal,animal_feed_care_interactions,3,0.0,2.0,0.3926104972375691,current_legal_observation,provisional_not_selected
opponent.husbandry.COW.next_production_events,animal_feed_care_interactions,2,0.0,2.0,0.20165745856353592,current_legal_observation,provisional_not_selected
opponent.husbandry.COW.cap_headroom,animal_feed_care_interactions,5,0.0,12.0,0.4889502762430939,current_legal_observation,provisional_not_selected
opponent.husbandry.COW.banked_bonus_at_risk_if_unfed,animal_feed_care_interactions,7,0.0,14.0,0.0718232044198895,current_legal_observation,provisional_not_selected
opponent.husbandry.COW.next_fed_production_saturation,animal_feed_care_interactions,2,0.0,4.0,0.016574585635359115,current_legal_observation,provisional_not_selected
opponent.husbandry.SHEEP.escape_prevented_by_feed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.SHEEP.refresh_units_saved_by_feed,animal_feed_care_interactions,3,0.0,5.0,0.10928867403314917,current_legal_observation,provisional_not_selected
opponent.husbandry.SHEEP.care_bank_marginal,animal_feed_care_interactions,3,0.0,2.0,0.3839779005524862,current_legal_observation,provisional_not_selected
opponent.husbandry.SHEEP.next_production_events,animal_feed_care_interactions,2,0.0,1.0,0.26795580110497236,current_legal_observation,provisional_not_selected
opponent.husbandry.SHEEP.cap_headroom,animal_feed_care_interactions,4,0.0,12.0,0.494475138121547,current_legal_observation,provisional_not_selected
opponent.husbandry.SHEEP.banked_bonus_at_risk_if_unfed,animal_feed_care_interactions,3,0.0,5.0,0.10928867403314917,current_legal_observation,provisional_not_selected
opponent.husbandry.SHEEP.next_fed_production_saturation,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.WHEAT.own_held_and_ready_wave,market_supply_demand_interactions,30,0.0,31.0,0.9925759668508287,current_legal_observation,provisional_not_selected
pressure.WHEAT.opponent_visible_ready_units,market_supply_demand_interactions,53,0.0,57.0,0.5250345303867403,current_legal_observation,provisional_not_selected
pressure.WHEAT.wave_conditional_revenue,market_supply_demand_interactions,760,0.0,1581.0,0.9925759668508287,current_legal_observation,provisional_not_selected
pressure.WHEAT.wave_average_price,market_supply_demand_interactions,1667,0.0,55.0,0.9925759668508287,current_legal_observation,provisional_not_selected
pressure.WHEAT.wave_price_impact_cost,market_supply_demand_interactions,31,0.0,38.0,0.648135359116022,current_legal_observation,provisional_not_selected
pressure.WHEAT.known_demand_next_day,market_supply_demand_interactions,28,0.0,43.0,0.994475138121547,current_legal_observation,provisional_not_selected
pressure.WHEAT.demand_only_next_day_price_change,market_supply_demand_interactions,2,0.0,1.0,0.5125172651933702,current_legal_observation,provisional_not_selected
pressure.WHEAT.wave_minus_known_day_demand,market_supply_demand_interactions,51,-28.0,22.0,0.9581319060773481,current_legal_observation,provisional_not_selected
pressure.WHEAT.visible_rival_supply_stress_price,market_supply_demand_interactions,30,25.0,55.0,1.0,current_legal_observation,provisional_not_selected
pressure.WHEAT.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,762,0.0,1575.0,0.9925759668508287,current_legal_observation,provisional_not_selected
pressure.CARROT.own_held_and_ready_wave,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.CARROT.opponent_visible_ready_units,market_supply_demand_interactions,36,0.0,40.0,0.05714779005524862,current_legal_observation,provisional_not_selected
pressure.CARROT.wave_conditional_revenue,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.CARROT.wave_average_price,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.CARROT.wave_price_impact_cost,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.CARROT.known_demand_next_day,market_supply_demand_interactions,31,0.0,49.0,0.9910220994475138,current_legal_observation,provisional_not_selected
pressure.CARROT.demand_only_next_day_price_change,market_supply_demand_interactions,25,0.0,24.0,0.5887430939226519,current_legal_observation,provisional_not_selected
pressure.CARROT.wave_minus_known_day_demand,market_supply_demand_interactions,31,-49.0,0.0,0.9910220994475138,current_legal_observation,provisional_not_selected
pressure.CARROT.visible_rival_supply_stress_price,market_supply_demand_interactions,84,35.0,125.0,1.0,current_legal_observation,provisional_not_selected
pressure.CARROT.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.TOMATO.own_held_and_ready_wave,market_supply_demand_interactions,13,0.0,12.0,0.40590469613259667,current_legal_observation,provisional_not_selected
pressure.TOMATO.opponent_visible_ready_units,market_supply_demand_interactions,4,0.0,3.0,0.162292817679558,current_legal_observation,provisional_not_selected
pressure.TOMATO.wave_conditional_revenue,market_supply_demand_interactions,378,0.0,1914.0,0.40590469613259667,current_legal_observation,provisional_not_selected
pressure.TOMATO.wave_average_price,market_supply_demand_interactions,326,0.0,300.0,0.40590469613259667,current_legal_observation,provisional_not_selected
pressure.TOMATO.wave_price_impact_cost,market_supply_demand_interactions,29,0.0,78.0,0.10238259668508287,current_legal_observation,provisional_not_selected
pressure.TOMATO.known_demand_next_day,market_supply_demand_interactions,18,0.0,25.0,0.991885359116022,current_legal_observation,provisional_not_selected
pressure.TOMATO.demand_only_next_day_price_change,market_supply_demand_interactions,43,0.0,42.0,0.6479627071823204,current_legal_observation,provisional_not_selected
pressure.TOMATO.wave_minus_known_day_demand,market_supply_demand_interactions,34,-25.0,11.0,0.9704765193370166,current_legal_observation,provisional_not_selected
pressure.TOMATO.visible_rival_supply_stress_price,market_supply_demand_interactions,192,45.0,361.0,1.0,current_legal_observation,provisional_not_selected
pressure.TOMATO.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,393,0.0,1914.0,0.40590469613259667,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.own_held_and_ready_wave,market_supply_demand_interactions,7,0.0,6.0,0.34547651933701656,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.opponent_visible_ready_units,market_supply_demand_interactions,20,0.0,20.0,0.22159875690607736,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.wave_conditional_revenue,market_supply_demand_interactions,561,0.0,1321.0,0.34547651933701656,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.wave_average_price,market_supply_demand_interactions,414,0.0,318.0,0.34547651933701656,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.wave_price_impact_cost,market_supply_demand_interactions,20,0.0,26.0,0.14528660220994474,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.known_demand_next_day,market_supply_demand_interactions,23,0.0,37.0,0.994475138121547,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.demand_only_next_day_price_change,market_supply_demand_interactions,16,0.0,22.0,0.9930939226519337,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.wave_minus_known_day_demand,market_supply_demand_interactions,39,-37.0,5.0,0.9861878453038674,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.visible_rival_supply_stress_price,market_supply_demand_interactions,184,110.0,318.0,1.0,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,555,0.0,1317.0,0.34547651933701656,current_legal_observation,provisional_not_selected
pressure.MELON.own_held_and_ready_wave,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.MELON.opponent_visible_ready_units,market_supply_demand_interactions,22,0.0,125.0,0.05991022099447514,current_legal_observation,provisional_not_selected
pressure.MELON.wave_conditional_revenue,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.MELON.wave_average_price,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.MELON.wave_price_impact_cost,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.MELON.known_demand_next_day,market_supply_demand_interactions,2,0.0,1.0,0.9668508287292817,current_legal_observation,provisional_not_selected
pressure.MELON.demand_only_next_day_price_change,market_supply_demand_interactions,6,0.0,6.0,0.7679558011049724,current_legal_observation,provisional_not_selected
pressure.MELON.wave_minus_known_day_demand,market_supply_demand_interactions,2,-1.0,0.0,0.9668508287292817,current_legal_observation,provisional_not_selected
pressure.MELON.visible_rival_supply_stress_price,market_supply_demand_interactions,50,1.0,280.0,1.0,current_legal_observation,provisional_not_selected
pressure.MELON.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.EGG.own_held_and_ready_wave,market_supply_demand_interactions,10,0.0,12.0,0.8499654696132597,current_legal_observation,provisional_not_selected
pressure.EGG.opponent_visible_ready_units,market_supply_demand_interactions,5,0.0,8.0,0.143646408839779,current_legal_observation,provisional_not_selected
pressure.EGG.wave_conditional_revenue,market_supply_demand_interactions,297,0.0,609.0,0.8499654696132597,current_legal_observation,provisional_not_selected
pressure.EGG.wave_average_price,market_supply_demand_interactions,192,0.0,73.0,0.8499654696132597,current_legal_observation,provisional_not_selected
pressure.EGG.wave_price_impact_cost,market_supply_demand_interactions,13,0.0,18.0,0.24766919889502761,current_legal_observation,provisional_not_selected
pressure.EGG.known_demand_next_day,market_supply_demand_interactions,19,0.0,31.0,0.9923169889502762,current_legal_observation,provisional_not_selected
pressure.EGG.demand_only_next_day_price_change,market_supply_demand_interactions,6,0.0,5.0,0.45079419889502764,current_legal_observation,provisional_not_selected
pressure.EGG.wave_minus_known_day_demand,market_supply_demand_interactions,33,-29.0,11.0,0.993439226519337,current_legal_observation,provisional_not_selected
pressure.EGG.visible_rival_supply_stress_price,market_supply_demand_interactions,35,41.0,75.0,1.0,current_legal_observation,provisional_not_selected
pressure.EGG.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,299,0.0,605.0,0.8499654696132597,current_legal_observation,provisional_not_selected
pressure.MILK.own_held_and_ready_wave,market_supply_demand_interactions,8,0.0,12.0,0.3886395027624309,current_legal_observation,provisional_not_selected
pressure.MILK.opponent_visible_ready_units,market_supply_demand_interactions,5,0.0,12.0,0.0649171270718232,current_legal_observation,provisional_not_selected
pressure.MILK.wave_conditional_revenue,market_supply_demand_interactions,728,0.0,2710.0,0.3886395027624309,current_legal_observation,provisional_not_selected
pressure.MILK.wave_average_price,market_supply_demand_interactions,649,0.0,358.0,0.3886395027624309,current_legal_observation,provisional_not_selected
pressure.MILK.wave_price_impact_cost,market_supply_demand_interactions,59,0.0,171.0,0.3722375690607735,current_legal_observation,provisional_not_selected
pressure.MILK.known_demand_next_day,market_supply_demand_interactions,19,0.0,31.0,0.994475138121547,current_legal_observation,provisional_not_selected
pressure.MILK.demand_only_next_day_price_change,market_supply_demand_interactions,38,0.0,41.0,0.9941298342541437,current_legal_observation,provisional_not_selected
pressure.MILK.wave_minus_known_day_demand,market_supply_demand_interactions,33,-31.0,11.0,0.994475138121547,current_legal_observation,provisional_not_selected
pressure.MILK.visible_rival_supply_stress_price,market_supply_demand_interactions,215,97.0,364.0,1.0,current_legal_observation,provisional_not_selected
pressure.MILK.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,724,0.0,2710.0,0.3886395027624309,current_legal_observation,provisional_not_selected
pressure.WOOL.own_held_and_ready_wave,market_supply_demand_interactions,11,0.0,10.0,0.47928176795580113,current_legal_observation,provisional_not_selected
pressure.WOOL.opponent_visible_ready_units,market_supply_demand_interactions,3,0.0,6.0,0.10445441988950276,current_legal_observation,provisional_not_selected
pressure.WOOL.wave_conditional_revenue,market_supply_demand_interactions,375,0.0,2381.0,0.47928176795580113,current_legal_observation,provisional_not_selected
pressure.WOOL.wave_average_price,market_supply_demand_interactions,310,0.0,255.0,0.47928176795580113,current_legal_observation,provisional_not_selected
pressure.WOOL.wave_price_impact_cost,market_supply_demand_interactions,59,0.0,162.0,0.29782458563535913,current_legal_observation,provisional_not_selected
pressure.WOOL.known_demand_next_day,market_supply_demand_interactions,16,0.0,37.0,0.9806629834254144,current_legal_observation,provisional_not_selected
pressure.WOOL.demand_only_next_day_price_change,market_supply_demand_interactions,18,0.0,23.0,0.8720649171270718,current_legal_observation,provisional_not_selected
pressure.WOOL.wave_minus_known_day_demand,market_supply_demand_interactions,36,-37.0,9.0,0.974274861878453,current_legal_observation,provisional_not_selected
pressure.WOOL.visible_rival_supply_stress_price,market_supply_demand_interactions,100,1.0,255.0,1.0,current_legal_observation,provisional_not_selected
pressure.WOOL.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,377,0.0,2381.0,0.47928176795580113,current_legal_observation,provisional_not_selected
pressure.FERTILIZER.own_held_and_ready_wave,market_supply_demand_interactions,8,0.0,7.0,0.786774861878453,current_legal_observation,provisional_not_selected
pressure.FERTILIZER.opponent_visible_ready_units,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.wave_conditional_revenue,market_supply_demand_interactions,474,0.0,646.0,0.786774861878453,current_legal_observation,provisional_not_selected
pressure.FERTILIZER.wave_average_price,market_supply_demand_interactions,556,0.0,100.0,0.786774861878453,current_legal_observation,provisional_not_selected
pressure.FERTILIZER.wave_price_impact_cost,market_supply_demand_interactions,7,0.0,7.0,0.3786256906077348,current_legal_observation,provisional_not_selected
pressure.FERTILIZER.known_demand_next_day,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.demand_only_next_day_price_change,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.wave_minus_known_day_demand,market_supply_demand_interactions,8,0.0,7.0,0.786774861878453,current_legal_observation,provisional_not_selected
pressure.FERTILIZER.visible_rival_supply_stress_price,market_supply_demand_interactions,68,33.0,100.0,1.0,current_legal_observation,provisional_not_selected
pressure.FERTILIZER.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,474,0.0,646.0,0.786774861878453,current_legal_observation,provisional_not_selected
interactions.water_bonus_under_overflow_pressure,cross_resource_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
interactions.capacity_pressure_per_worker,cross_resource_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
interactions.ready_units_per_worker_turn_today,cross_resource_interactions,91,0.0,1.2916666666666667,0.9074585635359116,current_legal_observation,provisional_not_selected
interactions.terminal_carry_at_risk,cross_resource_interactions,11,0.0,16.0,0.007424033149171271,current_legal_observation,provisional_not_selected
history.lag1.available,causal_market_history,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
history.lag1.cash_change,causal_market_history,423,-500.0,2593.0,0.3831146408839779,current_and_past_legal_observations,provisional_not_selected
history.lag1.WHEAT.inventory_change,causal_market_history,15,-6.0,8.0,0.2512085635359116,current_and_past_legal_observations,provisional_not_selected
history.lag1.WHEAT.price_log_change,causal_market_history,37,-0.03278982282299084,0.03636764417087479,0.02503453038674033,current_and_past_legal_observations,provisional_not_selected
history.lag1.CARROT.inventory_change,causal_market_history,5,0.0,6.0,0.0037120165745856354,current_and_past_legal_observations,provisional_not_selected
history.lag1.CARROT.price_log_change,causal_market_history,9,-0.026317308317373417,0.0,0.0010359116022099447,current_and_past_legal_observations,provisional_not_selected
history.lag1.TOMATO.inventory_change,causal_market_history,5,0.0,4.0,0.010704419889502763,current_and_past_legal_observations,provisional_not_selected
history.lag1.TOMATO.price_log_change,causal_market_history,19,-0.05129329438755058,0.0,0.0032803867403314916,current_and_past_legal_observations,provisional_not_selected
history.lag1.STRAWBERRY.inventory_change,causal_market_history,5,0.0,4.0,0.011395027624309393,current_and_past_legal_observations,provisional_not_selected
history.lag1.STRAWBERRY.price_log_change,causal_market_history,32,-0.02247285585205863,0.0,0.006474447513812155,current_and_past_legal_observations,provisional_not_selected
history.lag1.MELON.inventory_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag1.MELON.price_log_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag1.EGG.inventory_change,causal_market_history,7,0.0,8.0,0.0531767955801105,current_and_past_legal_observations,provisional_not_selected
history.lag1.EGG.price_log_change,causal_market_history,22,-0.06187540371808753,0.0,0.01018646408839779,current_and_past_legal_observations,provisional_not_selected
history.lag1.MILK.inventory_change,causal_market_history,7,0.0,7.0,0.020200276243093923,current_and_past_legal_observations,provisional_not_selected
history.lag1.MILK.price_log_change,causal_market_history,78,-0.12783337150988489,0.0,0.01950966850828729,current_and_past_legal_observations,provisional_not_selected
history.lag1.WOOL.inventory_change,causal_market_history,9,0.0,12.0,0.01830110497237569,current_and_past_legal_observations,provisional_not_selected
history.lag1.WOOL.price_log_change,causal_market_history,43,-2.3978952727983707,0.0,0.01225828729281768,current_and_past_legal_observations,provisional_not_selected
history.lag1.FERTILIZER.inventory_change,causal_market_history,10,0.0,10.0,0.10531767955801105,current_and_past_legal_observations,provisional_not_selected
history.lag1.FERTILIZER.price_log_change,causal_market_history,61,-0.05715841383994864,0.0,0.033667127071823205,current_and_past_legal_observations,provisional_not_selected
