first,second,spearman
pressure.WHEAT.wave_conditional_revenue,market_plan.WHEAT.h12.quiet_revenue,0.9999946738280029
pressure.WHEAT.wave_conditional_revenue,market_plan.WHEAT.h12.rival_stress_revenue,0.999995757293451
pressure.WHEAT.wave_average_price,pressure.WHEAT.wave_revenue_after_rival_supply_stress,0.9960561361249015
pressure.WHEAT.wave_average_price,market_plan.WHEAT.conditional_quantity,0.9956632574543297
pressure.WHEAT.wave_average_price,market_plan.WHEAT.immediate_revenue,0.9960584011418955
pressure.WHEAT.wave_average_price,market_plan.WHEAT.h4.quiet_revenue,0.9960482293070944
pressure.WHEAT.wave_average_price,market_plan.WHEAT.h4.rival_stress_revenue,0.9960560323074922
pressure.WHEAT.wave_average_price,market_plan.WHEAT.h12.quiet_revenue,0.9960317488635757
pressure.WHEAT.wave_average_price,market_plan.WHEAT.h12.rival_stress_revenue,0.9960409028911023
pressure.WHEAT.visible_rival_supply_stress_price,market_plan.WHEAT.h4.demand_only_inventory,-0.997896136700837
pressure.WHEAT.visible_rival_supply_stress_price,market_plan.WHEAT.h12.demand_only_inventory,-0.9967880013315416
pressure.WHEAT.visible_rival_supply_stress_price,market_plan.WHEAT.h24.demand_only_inventory,-0.9951776529175601
pressure.WHEAT.wave_revenue_after_rival_supply_stress,market_plan.WHEAT.conditional_quantity,0.9999688213424499
pressure.WHEAT.wave_revenue_after_rival_supply_stress,market_plan.WHEAT.immediate_revenue,0.9999982315062965
pressure.WHEAT.wave_revenue_after_rival_supply_stress,market_plan.WHEAT.h4.quiet_revenue,0.9999966590178259
pressure.WHEAT.wave_revenue_after_rival_supply_stress,market_plan.WHEAT.h4.rival_stress_revenue,0.9999972869935256
pressure.WHEAT.wave_revenue_after_rival_supply_stress,market_plan.WHEAT.h12.quiet_revenue,0.9999953412885884
pressure.WHEAT.wave_revenue_after_rival_supply_stress,market_plan.WHEAT.h12.rival_stress_revenue,0.9999948317671677
pressure.CARROT.own_held_and_ready_wave,pressure.CARROT.wave_conditional_revenue,0.9990419342608025
pressure.CARROT.own_held_and_ready_wave,pressure.CARROT.wave_revenue_after_rival_supply_stress,0.9990484637471376
pressure.CARROT.own_held_and_ready_wave,market_plan.CARROT.conditional_quantity,1.0
pressure.CARROT.own_held_and_ready_wave,market_plan.CARROT.immediate_revenue,0.9990419342608025
pressure.CARROT.own_held_and_ready_wave,market_plan.CARROT.h4.quiet_revenue,0.9989903824731637
pressure.CARROT.own_held_and_ready_wave,market_plan.CARROT.h4.rival_stress_revenue,0.9989973683219331
pressure.CARROT.opponent_visible_ready_units,market_plan.CARROT.rival_ready_units,1.0
pressure.CARROT.wave_conditional_revenue,pressure.CARROT.wave_average_price,0.9970409587770706
pressure.CARROT.wave_conditional_revenue,pressure.CARROT.wave_revenue_after_rival_supply_stress,0.9999988606158439
pressure.CARROT.wave_conditional_revenue,market_plan.CARROT.conditional_quantity,0.9990419342608025
pressure.CARROT.wave_conditional_revenue,market_plan.CARROT.immediate_revenue,1.0
pressure.CARROT.wave_conditional_revenue,market_plan.CARROT.h4.quiet_revenue,0.9999979213079191
pressure.CARROT.wave_conditional_revenue,market_plan.CARROT.h4.rival_stress_revenue,0.9999976929520525
pressure.CARROT.wave_average_price,pressure.CARROT.wave_revenue_after_rival_supply_stress,0.9970336300495061
pressure.CARROT.wave_average_price,market_plan.CARROT.immediate_revenue,0.9970409587770706
pressure.CARROT.wave_average_price,market_plan.CARROT.h4.quiet_revenue,0.9971064358487007
pressure.CARROT.wave_average_price,market_plan.CARROT.h4.rival_stress_revenue,0.9970981837631182
pressure.CARROT.known_demand_next_day,pressure.CARROT.wave_minus_known_day_demand,-0.9960290090724085
pressure.CARROT.wave_revenue_after_rival_supply_stress,market_plan.CARROT.conditional_quantity,0.9990484637471376
pressure.CARROT.wave_revenue_after_rival_supply_stress,market_plan.CARROT.immediate_revenue,0.9999988606158439
pressure.CARROT.wave_revenue_after_rival_supply_stress,market_plan.CARROT.h4.quiet_revenue,0.9999972519001109
pressure.CARROT.wave_revenue_after_rival_supply_stress,market_plan.CARROT.h4.rival_stress_revenue,0.9999979951849652
pressure.TOMATO.known_demand_next_day,pressure.TOMATO.wave_minus_known_day_demand,-1.0
pressure.STRAWBERRY.own_held_and_ready_wave,pressure.STRAWBERRY.wave_conditional_revenue,0.9989913158705119
pressure.STRAWBERRY.own_held_and_ready_wave,pressure.STRAWBERRY.wave_revenue_after_rival_supply_stress,0.9985667352300437
pressure.STRAWBERRY.own_held_and_ready_wave,market_plan.STRAWBERRY.own_ready_units,0.9952803995907331
pressure.STRAWBERRY.own_held_and_ready_wave,market_plan.STRAWBERRY.conditional_quantity,1.0
pressure.STRAWBERRY.own_held_and_ready_wave,market_plan.STRAWBERRY.immediate_revenue,0.9989913158705119
pressure.STRAWBERRY.opponent_visible_ready_units,market_plan.STRAWBERRY.rival_ready_units,1.0
pressure.STRAWBERRY.wave_conditional_revenue,pressure.STRAWBERRY.wave_revenue_after_rival_supply_stress,0.9999315964120282
pressure.STRAWBERRY.wave_conditional_revenue,market_plan.STRAWBERRY.conditional_quantity,0.9989913158705119
pressure.STRAWBERRY.wave_conditional_revenue,market_plan.STRAWBERRY.immediate_revenue,1.0
pressure.STRAWBERRY.wave_revenue_after_rival_supply_stress,market_plan.STRAWBERRY.conditional_quantity,0.9985667352300437
pressure.STRAWBERRY.wave_revenue_after_rival_supply_stress,market_plan.STRAWBERRY.immediate_revenue,0.9999315964120282
pressure.MELON.own_held_and_ready_wave,pressure.MELON.wave_conditional_revenue,0.9998346404972802
pressure.MELON.own_held_and_ready_wave,pressure.MELON.wave_average_price,0.9996518173113565
pressure.MELON.own_held_and_ready_wave,pressure.MELON.wave_revenue_after_rival_supply_stress,0.9999027188152899
pressure.MELON.own_held_and_ready_wave,market_plan.MELON.conditional_quantity,0.9999658367897907
pressure.MELON.own_held_and_ready_wave,market_plan.MELON.immediate_revenue,0.9998329320820551
pressure.MELON.own_held_and_ready_wave,market_plan.MELON.h4.quiet_revenue,0.9998305403812418
pressure.MELON.own_held_and_ready_wave,market_plan.MELON.h4.rival_stress_revenue,0.9998002820194511
pressure.MELON.own_held_and_ready_wave,market_plan.MELON.h12.quiet_revenue,0.9998356641668914
pressure.MELON.own_held_and_ready_wave,market_plan.MELON.h12.rival_stress_revenue,0.9998571581516044
pressure.MELON.own_held_and_ready_wave,market_plan.MELON.h24.quiet_revenue,0.9998225756032092
pressure.MELON.own_held_and_ready_wave,market_plan.MELON.h24.rival_stress_revenue,0.9998849363514609
pressure.MELON.opponent_visible_ready_units,market_plan.MELON.own_ready_units,0.9957515922953452
pressure.MELON.opponent_visible_ready_units,market_plan.MELON.rival_ready_units,1.0
pressure.MELON.opponent_visible_ready_units,market_plan.MELON.rival_earliest_delivery,-0.9987628269745857
pressure.MELON.wave_conditional_revenue,pressure.MELON.wave_average_price,0.9999114999321633
pressure.MELON.wave_conditional_revenue,pressure.MELON.wave_revenue_after_rival_supply_stress,0.99977154827547
pressure.MELON.wave_conditional_revenue,market_plan.MELON.conditional_quantity,0.9998004741201932
pressure.MELON.wave_conditional_revenue,market_plan.MELON.immediate_revenue,0.9999982919913288
pressure.MELON.wave_conditional_revenue,market_plan.MELON.h4.quiet_revenue,0.999993978251684
pressure.MELON.wave_conditional_revenue,market_plan.MELON.h4.rival_stress_revenue,0.9998687074786038
pressure.MELON.wave_conditional_revenue,market_plan.MELON.h12.quiet_revenue,0.9999933254987032
pressure.MELON.wave_conditional_revenue,market_plan.MELON.h12.rival_stress_revenue,0.9997533836890481
pressure.MELON.wave_conditional_revenue,market_plan.MELON.h24.quiet_revenue,0.9999940359444236
pressure.MELON.wave_conditional_revenue,market_plan.MELON.h24.rival_stress_revenue,0.9997987562479853
pressure.MELON.wave_average_price,pressure.MELON.wave_revenue_after_rival_supply_stress,0.9995380768887155
pressure.MELON.wave_average_price,market_plan.MELON.conditional_quantity,0.9996244765160107
pressure.MELON.wave_average_price,market_plan.MELON.immediate_revenue,0.9999166238507787
pressure.MELON.wave_average_price,market_plan.MELON.h4.quiet_revenue,0.9999129869278034
pressure.MELON.wave_average_price,market_plan.MELON.h4.rival_stress_revenue,0.9997514041245675
pressure.MELON.wave_average_price,market_plan.MELON.h12.quiet_revenue,0.9999101065407314
pressure.MELON.wave_average_price,market_plan.MELON.h12.rival_stress_revenue,0.9995515540943779
pressure.MELON.wave_average_price,market_plan.MELON.h24.quiet_revenue,0.9999187306932094
pressure.MELON.wave_average_price,market_plan.MELON.h24.rival_stress_revenue,0.9995921786894053
pressure.MELON.wave_revenue_after_rival_supply_stress,market_plan.MELON.conditional_quantity,0.9998412240458515
pressure.MELON.wave_revenue_after_rival_supply_stress,market_plan.MELON.immediate_revenue,0.9997681318302494
pressure.MELON.wave_revenue_after_rival_supply_stress,market_plan.MELON.h4.quiet_revenue,0.9997683123420636
pressure.MELON.wave_revenue_after_rival_supply_stress,market_plan.MELON.h4.rival_stress_revenue,0.9998374943741446
pressure.MELON.wave_revenue_after_rival_supply_stress,market_plan.MELON.h12.quiet_revenue,0.9997728970016762
pressure.MELON.wave_revenue_after_rival_supply_stress,market_plan.MELON.h12.rival_stress_revenue,0.9999382476432944
pressure.MELON.wave_revenue_after_rival_supply_stress,market_plan.MELON.h24.quiet_revenue,0.9997604184350393
pressure.MELON.wave_revenue_after_rival_supply_stress,market_plan.MELON.h24.rival_stress_revenue,0.9999394141400251
pressure.EGG.known_demand_next_day,pressure.EGG.wave_minus_known_day_demand,-1.0
pressure.MILK.known_demand_next_day,pressure.MILK.wave_minus_known_day_demand,-1.0
pressure.MILK.visible_rival_supply_stress_price,market_plan.MILK.h4.demand_only_inventory,-0.9989623251536139
pressure.MILK.visible_rival_supply_stress_price,market_plan.MILK.h12.demand_only_inventory,-0.9978473915996231
pressure.MILK.visible_rival_supply_stress_price,market_plan.MILK.h24.demand_only_inventory,-0.9967948644031538
pressure.WOOL.known_demand_next_day,pressure.WOOL.wave_minus_known_day_demand,-1.0
pressure.WOOL.visible_rival_supply_stress_price,market_plan.WOOL.h4.demand_only_inventory,-0.9950481500334222
interactions.water_bonus_under_overflow_pressure,interactions.capacity_pressure_per_worker,0.9999748932965101
history.lag1.available,market_history.WHEAT.last.available,1.0
history.lag1.available,market_history.WHEAT.w4.observed,1.0
history.lag1.available,market_history.CARROT.last.available,1.0
history.lag1.available,market_history.CARROT.last.sales_identified,1.0
history.lag1.available,market_history.CARROT.w4.observed,1.0
history.lag1.available,market_history.CARROT.w4.identified_fraction,1.0
history.lag1.available,market_history.CARROT.w12.identified_fraction,1.0
history.lag1.available,market_history.CARROT.w24.identified_fraction,1.0
history.lag1.available,market_history.TOMATO.last.available,1.0
history.lag1.available,market_history.TOMATO.last.sales_identified,1.0
history.lag1.available,market_history.TOMATO.w4.observed,1.0
history.lag1.available,market_history.TOMATO.w4.identified_fraction,1.0
history.lag1.available,market_history.TOMATO.w12.identified_fraction,1.0
history.lag1.available,market_history.TOMATO.w24.identified_fraction,1.0
history.lag1.available,market_history.STRAWBERRY.last.available,1.0
history.lag1.available,market_history.STRAWBERRY.last.sales_identified,1.0
history.lag1.available,market_history.STRAWBERRY.w4.observed,1.0
history.lag1.available,market_history.STRAWBERRY.w4.identified_fraction,1.0
history.lag1.available,market_history.STRAWBERRY.w12.identified_fraction,1.0
history.lag1.available,market_history.STRAWBERRY.w24.identified_fraction,1.0
history.lag1.available,market_history.MELON.last.available,1.0
history.lag1.available,market_history.MELON.w4.observed,1.0
history.lag1.available,market_history.EGG.last.available,1.0
history.lag1.available,market_history.EGG.last.sales_identified,1.0
history.lag1.available,market_history.EGG.w4.observed,1.0
history.lag1.available,market_history.EGG.w4.identified_fraction,1.0
history.lag1.available,market_history.EGG.w12.identified_fraction,1.0
history.lag1.available,market_history.EGG.w24.identified_fraction,1.0
history.lag1.available,market_history.MILK.last.available,1.0
history.lag1.available,market_history.MILK.last.sales_identified,1.0
history.lag1.available,market_history.MILK.w4.observed,1.0
history.lag1.available,market_history.MILK.w4.identified_fraction,1.0
history.lag1.available,market_history.MILK.w12.identified_fraction,1.0
history.lag1.available,market_history.MILK.w24.identified_fraction,1.0
history.lag1.available,market_history.WOOL.last.available,1.0
history.lag1.available,market_history.WOOL.last.sales_identified,1.0
history.lag1.available,market_history.WOOL.w4.observed,1.0
history.lag1.available,market_history.WOOL.w4.identified_fraction,1.0
history.lag1.available,market_history.WOOL.w12.identified_fraction,1.0
history.lag1.available,market_history.WOOL.w24.identified_fraction,1.0
history.lag1.available,market_history.FERTILIZER.last.available,1.0
history.lag1.available,market_history.FERTILIZER.w4.observed,1.0
history.lag1.available,cash_history.available,1.0
history.lag1.available,cash_history.FERTILIZER.net_cash_identified,1.0
history.lag1.WHEAT.inventory_change,market_history.WHEAT.last.trade_net,1.0
history.lag1.WHEAT.inventory_change,cash_history.WHEAT.revenue_upper,0.9999938274863988
history.lag1.WHEAT.price_log_change,market_history.WHEAT.last.quote_change,1.0
history.lag1.CARROT.inventory_change,market_history.CARROT.last.trade_net,1.0
history.lag1.CARROT.price_log_change,market_history.CARROT.last.quote_change,0.9999992022785502
history.lag1.STRAWBERRY.inventory_change,market_history.STRAWBERRY.last.trade_net,1.0
history.lag1.STRAWBERRY.price_log_change,market_history.STRAWBERRY.last.quote_change,0.9999988322786167
history.lag1.MELON.inventory_change,history.lag1.MELON.price_log_change,-0.9999639417968135
history.lag1.MELON.inventory_change,market_history.MELON.last.trade_net,1.0
history.lag1.MELON.inventory_change,market_history.MELON.last.quote_change,-0.9999800392148732
history.lag1.MELON.price_log_change,market_history.MELON.last.trade_net,-0.9999639417968135
history.lag1.MELON.price_log_change,market_history.MELON.last.quote_change,0.9999946342216203
history.lag24.available,market_history.WHEAT.w24.observed,0.9998158887952728
history.lag24.available,market_history.CARROT.w24.observed,0.9998158887952728
history.lag24.available,market_history.TOMATO.w24.observed,0.9998158887952728
history.lag24.available,market_history.STRAWBERRY.w24.observed,0.9998158887952728
history.lag24.available,market_history.MELON.w24.observed,0.9998158887952728
history.lag24.available,market_history.EGG.w24.observed,0.9998158887952728
history.lag24.available,market_history.MILK.w24.observed,0.9998158887952728
history.lag24.available,market_history.WOOL.w24.observed,0.9998158887952728
history.lag24.available,market_history.FERTILIZER.w24.observed,0.9998158887952728
market_plan.WHEAT.conditional_quantity,market_plan.WHEAT.immediate_revenue,0.9999693667677604
market_plan.WHEAT.conditional_quantity,market_plan.WHEAT.h4.quiet_revenue,0.9999700668216227
market_plan.WHEAT.conditional_quantity,market_plan.WHEAT.h4.rival_stress_revenue,0.9999690164036844
market_plan.WHEAT.conditional_quantity,market_plan.WHEAT.h12.quiet_revenue,0.9999706507695204
market_plan.WHEAT.conditional_quantity,market_plan.WHEAT.h12.rival_stress_revenue,0.9999700707650409
market_plan.WHEAT.immediate_revenue,market_plan.WHEAT.h4.quiet_revenue,0.9999983005565133
market_plan.WHEAT.immediate_revenue,market_plan.WHEAT.h4.rival_stress_revenue,0.9999988476734957
market_plan.WHEAT.immediate_revenue,market_plan.WHEAT.h12.quiet_revenue,0.9999946738280029
market_plan.WHEAT.immediate_revenue,market_plan.WHEAT.h12.rival_stress_revenue,0.999995757293451
market_plan.WHEAT.h4.available,market_plan.CARROT.h4.available,1.0
market_plan.WHEAT.h4.available,market_plan.TOMATO.h4.available,1.0
market_plan.WHEAT.h4.available,market_plan.STRAWBERRY.h4.available,1.0
market_plan.WHEAT.h4.available,market_plan.MELON.h4.available,1.0
market_plan.WHEAT.h4.available,market_plan.EGG.h4.available,1.0
market_plan.WHEAT.h4.available,market_plan.MILK.h4.available,1.0
market_plan.WHEAT.h4.available,market_plan.WOOL.h4.available,1.0
market_plan.WHEAT.h4.available,market_plan.FERTILIZER.h4.available,1.0
market_plan.WHEAT.h4.available,market_plan.FERTILIZER.h4.demand_only_inventory,1.0
market_plan.WHEAT.h4.available,market_plan.FERTILIZER.h4.demand_only_price,1.0
market_plan.WHEAT.h4.demand_only_inventory,market_plan.WHEAT.h12.demand_only_inventory,0.9988286688455665
market_plan.WHEAT.h4.demand_only_inventory,market_plan.WHEAT.h24.demand_only_inventory,0.9971071644756649
market_plan.WHEAT.h4.quiet_revenue,market_plan.WHEAT.h4.rival_stress_revenue,0.9999989511077746
market_plan.WHEAT.h4.quiet_revenue,market_plan.WHEAT.h12.quiet_revenue,0.9999958492025803
market_plan.WHEAT.h4.quiet_revenue,market_plan.WHEAT.h12.rival_stress_revenue,0.9999971240459032
market_plan.WHEAT.h4.rival_stress_revenue,market_plan.WHEAT.h12.quiet_revenue,0.9999953466723392
market_plan.WHEAT.h4.rival_stress_revenue,market_plan.WHEAT.h12.rival_stress_revenue,0.9999965126965004
market_plan.WHEAT.h12.available,market_plan.CARROT.h12.available,1.0
market_plan.WHEAT.h12.available,market_plan.TOMATO.h12.available,1.0
market_plan.WHEAT.h12.available,market_plan.STRAWBERRY.h12.available,1.0
market_plan.WHEAT.h12.available,market_plan.MELON.h12.available,1.0
market_plan.WHEAT.h12.available,market_plan.EGG.h12.available,1.0
market_plan.WHEAT.h12.available,market_plan.MILK.h12.available,1.0
market_plan.WHEAT.h12.available,market_plan.WOOL.h12.available,1.0
market_plan.WHEAT.h12.available,market_plan.FERTILIZER.h12.available,1.0
market_plan.WHEAT.h12.available,market_plan.FERTILIZER.h12.demand_only_inventory,1.0
market_plan.WHEAT.h12.available,market_plan.FERTILIZER.h12.demand_only_price,1.0
market_plan.WHEAT.h12.demand_only_inventory,market_plan.WHEAT.h24.demand_only_inventory,0.9981738296168688
market_plan.WHEAT.h12.quiet_revenue,market_plan.WHEAT.h12.rival_stress_revenue,0.9999981051150841
market_plan.WHEAT.h24.available,market_plan.CARROT.h24.available,1.0
market_plan.WHEAT.h24.available,market_plan.TOMATO.h24.available,1.0
market_plan.WHEAT.h24.available,market_plan.STRAWBERRY.h24.available,1.0
market_plan.WHEAT.h24.available,market_plan.MELON.h24.available,1.0
market_plan.WHEAT.h24.available,market_plan.MELON.h24.known_demand,1.0
market_plan.WHEAT.h24.available,market_plan.EGG.h24.available,1.0
market_plan.WHEAT.h24.available,market_plan.MILK.h24.available,1.0
market_plan.WHEAT.h24.available,market_plan.WOOL.h24.available,1.0
market_plan.WHEAT.h24.available,market_plan.FERTILIZER.h24.available,1.0
market_plan.WHEAT.h24.available,market_plan.FERTILIZER.h24.demand_only_inventory,1.0
market_plan.WHEAT.h24.available,market_plan.FERTILIZER.h24.demand_only_price,1.0
market_plan.WHEAT.h24.available,market_worker.0.night_sale_available,1.0
market_plan.WHEAT.h24.quiet_revenue,market_plan.WHEAT.h24.rival_stress_revenue,0.9999980668283811
market_plan.WHEAT.h24.quiet_revenue,market_plan.WHEAT.h24.quiet_holding_premium,0.9965468479952275
market_plan.WHEAT.h24.rival_stress_revenue,market_plan.WHEAT.h24.quiet_holding_premium,0.9965534895691444
market_plan.CARROT.conditional_quantity,market_plan.CARROT.immediate_revenue,0.9990419342608025
market_plan.CARROT.conditional_quantity,market_plan.CARROT.h4.quiet_revenue,0.9989903824731637
market_plan.CARROT.conditional_quantity,market_plan.CARROT.h4.rival_stress_revenue,0.9989973683219331
market_plan.CARROT.immediate_revenue,market_plan.CARROT.h4.quiet_revenue,0.9999979213079191
market_plan.CARROT.immediate_revenue,market_plan.CARROT.h4.rival_stress_revenue,0.9999976929520525
market_plan.CARROT.h4.available,market_plan.TOMATO.h4.available,1.0
market_plan.CARROT.h4.available,market_plan.STRAWBERRY.h4.available,1.0
market_plan.CARROT.h4.available,market_plan.MELON.h4.available,1.0
market_plan.CARROT.h4.available,market_plan.EGG.h4.available,1.0
market_plan.CARROT.h4.available,market_plan.MILK.h4.available,1.0
market_plan.CARROT.h4.available,market_plan.WOOL.h4.available,1.0
market_plan.CARROT.h4.available,market_plan.FERTILIZER.h4.available,1.0
market_plan.CARROT.h4.available,market_plan.FERTILIZER.h4.demand_only_inventory,1.0
market_plan.CARROT.h4.available,market_plan.FERTILIZER.h4.demand_only_price,1.0
market_plan.CARROT.h4.demand_only_inventory,market_plan.CARROT.h12.demand_only_inventory,0.9950282353297709
market_plan.CARROT.h4.quiet_revenue,market_plan.CARROT.h4.rival_stress_revenue,0.9999988390606798
market_plan.CARROT.h12.available,market_plan.TOMATO.h12.available,1.0
market_plan.CARROT.h12.available,market_plan.STRAWBERRY.h12.available,1.0
market_plan.CARROT.h12.available,market_plan.MELON.h12.available,1.0
market_plan.CARROT.h12.available,market_plan.EGG.h12.available,1.0
market_plan.CARROT.h12.available,market_plan.MILK.h12.available,1.0
market_plan.CARROT.h12.available,market_plan.WOOL.h12.available,1.0
market_plan.CARROT.h12.available,market_plan.FERTILIZER.h12.available,1.0
market_plan.CARROT.h12.available,market_plan.FERTILIZER.h12.demand_only_inventory,1.0
market_plan.CARROT.h12.available,market_plan.FERTILIZER.h12.demand_only_price,1.0
market_plan.CARROT.h12.quiet_revenue,market_plan.CARROT.h12.rival_stress_revenue,0.9999985811096765
market_plan.CARROT.h12.quiet_revenue,market_plan.CARROT.h12.quiet_holding_premium,0.9969977437357405
market_plan.CARROT.h12.rival_stress_revenue,market_plan.CARROT.h12.quiet_holding_premium,0.9969879829774139
market_plan.CARROT.h24.available,market_plan.TOMATO.h24.available,1.0
market_plan.CARROT.h24.available,market_plan.STRAWBERRY.h24.available,1.0
market_plan.CARROT.h24.available,market_plan.MELON.h24.available,1.0
market_plan.CARROT.h24.available,market_plan.MELON.h24.known_demand,1.0
market_plan.CARROT.h24.available,market_plan.EGG.h24.available,1.0
market_plan.CARROT.h24.available,market_plan.MILK.h24.available,1.0
market_plan.CARROT.h24.available,market_plan.WOOL.h24.available,1.0
market_plan.CARROT.h24.available,market_plan.FERTILIZER.h24.available,1.0
market_plan.CARROT.h24.available,market_plan.FERTILIZER.h24.demand_only_inventory,1.0
market_plan.CARROT.h24.available,market_plan.FERTILIZER.h24.demand_only_price,1.0
market_plan.CARROT.h24.available,market_worker.0.night_sale_available,1.0
market_plan.CARROT.h24.quiet_revenue,market_plan.CARROT.h24.rival_stress_revenue,0.9999990651712203
market_plan.CARROT.h24.quiet_revenue,market_plan.CARROT.h24.quiet_holding_premium,0.9996738730153127
market_plan.CARROT.h24.rival_stress_revenue,market_plan.CARROT.h24.quiet_holding_premium,0.9996651226501406
market_plan.TOMATO.h4.available,market_plan.STRAWBERRY.h4.available,1.0
market_plan.TOMATO.h4.available,market_plan.MELON.h4.available,1.0
market_plan.TOMATO.h4.available,market_plan.EGG.h4.available,1.0
market_plan.TOMATO.h4.available,market_plan.MILK.h4.available,1.0
market_plan.TOMATO.h4.available,market_plan.WOOL.h4.available,1.0
market_plan.TOMATO.h4.available,market_plan.FERTILIZER.h4.available,1.0
market_plan.TOMATO.h4.available,market_plan.FERTILIZER.h4.demand_only_inventory,1.0
market_plan.TOMATO.h4.available,market_plan.FERTILIZER.h4.demand_only_price,1.0
market_plan.TOMATO.h4.demand_only_inventory,market_plan.TOMATO.h12.demand_only_inventory,0.9968673003274909
market_plan.TOMATO.h12.available,market_plan.STRAWBERRY.h12.available,1.0
market_plan.TOMATO.h12.available,market_plan.MELON.h12.available,1.0
market_plan.TOMATO.h12.available,market_plan.EGG.h12.available,1.0
market_plan.TOMATO.h12.available,market_plan.MILK.h12.available,1.0
market_plan.TOMATO.h12.available,market_plan.WOOL.h12.available,1.0
market_plan.TOMATO.h12.available,market_plan.FERTILIZER.h12.available,1.0
market_plan.TOMATO.h12.available,market_plan.FERTILIZER.h12.demand_only_inventory,1.0
market_plan.TOMATO.h12.available,market_plan.FERTILIZER.h12.demand_only_price,1.0
market_plan.TOMATO.h12.demand_only_inventory,market_plan.TOMATO.h24.demand_only_inventory,0.9952226975510399
market_plan.TOMATO.h24.available,market_plan.STRAWBERRY.h24.available,1.0
market_plan.TOMATO.h24.available,market_plan.MELON.h24.available,1.0
market_plan.TOMATO.h24.available,market_plan.MELON.h24.known_demand,1.0
market_plan.TOMATO.h24.available,market_plan.EGG.h24.available,1.0
market_plan.TOMATO.h24.available,market_plan.MILK.h24.available,1.0
market_plan.TOMATO.h24.available,market_plan.WOOL.h24.available,1.0
market_plan.TOMATO.h24.available,market_plan.FERTILIZER.h24.available,1.0
market_plan.TOMATO.h24.available,market_plan.FERTILIZER.h24.demand_only_inventory,1.0
market_plan.TOMATO.h24.available,market_plan.FERTILIZER.h24.demand_only_price,1.0
market_plan.TOMATO.h24.available,market_worker.0.night_sale_available,1.0
market_plan.STRAWBERRY.own_ready_units,market_plan.STRAWBERRY.conditional_quantity,0.9952803995907331
market_plan.STRAWBERRY.conditional_quantity,market_plan.STRAWBERRY.immediate_revenue,0.9989913158705119
market_plan.STRAWBERRY.h4.available,market_plan.MELON.h4.available,1.0
market_plan.STRAWBERRY.h4.available,market_plan.EGG.h4.available,1.0
market_plan.STRAWBERRY.h4.available,market_plan.MILK.h4.available,1.0
market_plan.STRAWBERRY.h4.available,market_plan.WOOL.h4.available,1.0
market_plan.STRAWBERRY.h4.available,market_plan.FERTILIZER.h4.available,1.0
market_plan.STRAWBERRY.h4.available,market_plan.FERTILIZER.h4.demand_only_inventory,1.0
market_plan.STRAWBERRY.h4.available,market_plan.FERTILIZER.h4.demand_only_price,1.0
market_plan.STRAWBERRY.h4.quiet_revenue,market_plan.STRAWBERRY.h4.rival_stress_revenue,0.9999738675183256
market_plan.STRAWBERRY.h4.quiet_revenue,market_plan.STRAWBERRY.h4.quiet_holding_premium,0.9983027225871427
market_plan.STRAWBERRY.h4.rival_stress_revenue,market_plan.STRAWBERRY.h4.quiet_holding_premium,0.9983524732283436
market_plan.STRAWBERRY.h12.available,market_plan.MELON.h12.available,1.0
market_plan.STRAWBERRY.h12.available,market_plan.EGG.h12.available,1.0
market_plan.STRAWBERRY.h12.available,market_plan.MILK.h12.available,1.0
market_plan.STRAWBERRY.h12.available,market_plan.WOOL.h12.available,1.0
market_plan.STRAWBERRY.h12.available,market_plan.FERTILIZER.h12.available,1.0
market_plan.STRAWBERRY.h12.available,market_plan.FERTILIZER.h12.demand_only_inventory,1.0
market_plan.STRAWBERRY.h12.available,market_plan.FERTILIZER.h12.demand_only_price,1.0
market_plan.STRAWBERRY.h12.quiet_revenue,market_plan.STRAWBERRY.h12.rival_stress_revenue,0.9999432863737857
market_plan.STRAWBERRY.h12.quiet_revenue,market_plan.STRAWBERRY.h12.quiet_holding_premium,0.9988631763913948
market_plan.STRAWBERRY.h12.rival_stress_revenue,market_plan.STRAWBERRY.h12.quiet_holding_premium,0.9988679881434266
market_plan.STRAWBERRY.h24.available,market_plan.MELON.h24.available,1.0
market_plan.STRAWBERRY.h24.available,market_plan.MELON.h24.known_demand,1.0
market_plan.STRAWBERRY.h24.available,market_plan.EGG.h24.available,1.0
market_plan.STRAWBERRY.h24.available,market_plan.MILK.h24.available,1.0
market_plan.STRAWBERRY.h24.available,market_plan.WOOL.h24.available,1.0
market_plan.STRAWBERRY.h24.available,market_plan.FERTILIZER.h24.available,1.0
market_plan.STRAWBERRY.h24.available,market_plan.FERTILIZER.h24.demand_only_inventory,1.0
market_plan.STRAWBERRY.h24.available,market_plan.FERTILIZER.h24.demand_only_price,1.0
market_plan.STRAWBERRY.h24.available,market_worker.0.night_sale_available,1.0
market_plan.STRAWBERRY.h24.quiet_revenue,market_plan.STRAWBERRY.h24.rival_stress_revenue,0.9999422347299659
market_plan.STRAWBERRY.h24.quiet_revenue,market_plan.STRAWBERRY.h24.quiet_holding_premium,0.9990647947249575
market_plan.STRAWBERRY.h24.rival_stress_revenue,market_plan.STRAWBERRY.h24.quiet_holding_premium,0.9990127034565911
market_plan.MELON.own_ready_units,market_plan.MELON.rival_ready_units,0.9957515922953452
market_plan.MELON.rival_ready_units,market_plan.MELON.rival_earliest_delivery,-0.9987628269745857
