first,second,spearman
opponent.animal.SHEEP.yield_units,market_plan.WOOL.rival_ready_units,1.0
opponent.animal.SHEEP.yield_units,market_plan.WOOL.rival_earliest_delivery,-0.997383019190822
opponent.animal.SHEEP.yield_units,livestock.opponent.SHEEP.held_units,1.0
opponent.animal.SHEEP.feed_due,livestock.opponent.SHEEP.feed_due,1.0
opponent.animal.SHEEP.escape_risk_today,opponent.husbandry.SHEEP.escape_prevented_by_feed,1.0
opponent.animal.SHEEP.escape_risk_today,livestock.opponent.SHEEP.escape_without_feed,1.0
opponent.animal.SHEEP.escape_risk_today,livestock.opponent.SHEEP.replacement_coins_at_escape_risk,1.0
opponent.animal.SHEEP.fertilizer_available,livestock.opponent.SHEEP.manure_available,1.0
opponent.animal.SHEEP.fertilizer_available,livestock.opponent.SHEEP.uncollected_manure_slot_at_refresh,1.0
opponent.animal.SHEEP.care_bonus_banked,livestock.opponent.SHEEP.banked_care,1.0
storage.free_after_sell_all,storage.nonsellable_capacity_lock,-1.0
capital.receipt_wait_scenario_actions,own.timing.WHEAT.first_maturity_actions,0.9968345680170042
delivery.unit0.shed_distance,market_worker.0.delivery_actions,1.0
delivery.unit0.carried_units,market_worker.0.carried_units,1.0
delivery.unit0.conditional_sale_value,market_worker.0.liquidation_revenue,1.0
delivery.unit0.delivery_refresh_slack,market_worker.0.delivery_slack,0.9994582282185818
delivery.unit0.delivery_terminal_slack,terminal.decisions_remaining,0.9999818061475696
delivery.unit0.delivery_terminal_slack,terminal.refreshes_remaining,0.9993781178547313
delivery.unit1.active,delivery.unit2.active,1.0
delivery.unit1.active,delivery.unit3.active,1.0
delivery.unit1.active,market_worker.1.present,1.0
delivery.unit1.active,market_worker.2.present,1.0
delivery.unit1.active,market_worker.3.present,1.0
delivery.unit1.active,terminal.worker1.present,1.0
delivery.unit1.active,terminal.worker2.present,1.0
delivery.unit1.active,terminal.worker3.present,1.0
delivery.unit1.carried_units,market_worker.1.carried_units,1.0
delivery.unit1.conditional_sale_value,market_worker.1.liquidation_revenue,1.0
delivery.unit1.delivery_refresh_slack,market_worker.1.delivery_slack,0.9993529808442584
delivery.unit1.delivery_terminal_slack,delivery.unit2.delivery_terminal_slack,0.9996523179775307
delivery.unit1.delivery_terminal_slack,delivery.unit3.delivery_terminal_slack,0.9994804228981763
delivery.unit2.active,delivery.unit3.active,1.0
delivery.unit2.active,market_worker.1.present,1.0
delivery.unit2.active,market_worker.2.present,1.0
delivery.unit2.active,market_worker.3.present,1.0
delivery.unit2.active,terminal.worker1.present,1.0
delivery.unit2.active,terminal.worker2.present,1.0
delivery.unit2.active,terminal.worker3.present,1.0
delivery.unit2.carried_units,market_worker.2.carried_units,1.0
delivery.unit2.conditional_sale_value,market_worker.2.liquidation_revenue,1.0
delivery.unit2.delivery_refresh_slack,market_worker.2.delivery_slack,0.9994381051815993
delivery.unit2.delivery_terminal_slack,delivery.unit3.delivery_terminal_slack,0.9997010967882568
delivery.unit3.active,market_worker.1.present,1.0
delivery.unit3.active,market_worker.2.present,1.0
delivery.unit3.active,market_worker.3.present,1.0
delivery.unit3.active,terminal.worker1.present,1.0
delivery.unit3.active,terminal.worker2.present,1.0
delivery.unit3.active,terminal.worker3.present,1.0
delivery.unit3.carried_units,market_worker.3.carried_units,1.0
delivery.unit3.conditional_sale_value,market_worker.3.liquidation_revenue,1.0
delivery.unit3.delivery_refresh_slack,market_worker.3.delivery_slack,0.9995005546499135
own.timing.WHEAT.present,own.timing.WHEAT.known_decay_present,1.0
own.timing.TOMATO.known_decay_present,own.timing.TOMATO.first_decay_actions,-0.995541273749565
own.timing.STRAWBERRY.known_decay_present,own.timing.STRAWBERRY.first_decay_actions,-0.999095596279215
own.husbandry.GOOSE.escape_prevented_by_feed,livestock.own.GOOSE.escape_without_feed,1.0
own.husbandry.GOOSE.escape_prevented_by_feed,livestock.own.GOOSE.stored_units_at_escape_risk,1.0
own.husbandry.GOOSE.escape_prevented_by_feed,livestock.own.GOOSE.replacement_coins_at_escape_risk,1.0
own.husbandry.GOOSE.refresh_units_saved_by_feed,livestock.own.GOOSE.next_refresh_units_saved_by_feed,1.0
own.husbandry.GOOSE.next_production_events,livestock.own.GOOSE.production_next_refresh,1.0
own.husbandry.GOOSE.banked_bonus_at_risk_if_unfed,livestock.own.GOOSE.bonus_lost_on_unfed_production,1.0
own.husbandry.GOOSE.next_fed_production_saturation,livestock.own.GOOSE.next_production_overflow_without_collection,1.0
own.husbandry.COW.escape_prevented_by_feed,livestock.own.COW.escape_without_feed,1.0
own.husbandry.COW.escape_prevented_by_feed,livestock.own.COW.replacement_coins_at_escape_risk,1.0
own.husbandry.COW.refresh_units_saved_by_feed,livestock.own.COW.next_refresh_units_saved_by_feed,1.0
own.husbandry.COW.next_production_events,livestock.own.COW.production_next_refresh,1.0
own.husbandry.COW.banked_bonus_at_risk_if_unfed,livestock.own.COW.bonus_lost_on_unfed_production,1.0
own.husbandry.SHEEP.escape_prevented_by_feed,livestock.own.SHEEP.escape_without_feed,1.0
own.husbandry.SHEEP.escape_prevented_by_feed,livestock.own.SHEEP.replacement_coins_at_escape_risk,1.0
own.husbandry.SHEEP.refresh_units_saved_by_feed,own.husbandry.SHEEP.banked_bonus_at_risk_if_unfed,0.999940308119212
own.husbandry.SHEEP.refresh_units_saved_by_feed,livestock.own.SHEEP.next_refresh_units_saved_by_feed,1.0
own.husbandry.SHEEP.refresh_units_saved_by_feed,livestock.own.SHEEP.bonus_lost_on_unfed_production,0.999940308119212
own.husbandry.SHEEP.next_production_events,livestock.own.SHEEP.production_next_refresh,1.0
own.husbandry.SHEEP.banked_bonus_at_risk_if_unfed,livestock.own.SHEEP.next_refresh_units_saved_by_feed,0.999940308119212
own.husbandry.SHEEP.banked_bonus_at_risk_if_unfed,livestock.own.SHEEP.bonus_lost_on_unfed_production,1.0
opponent.timing.WHEAT.present,opponent.timing.WHEAT.known_decay_present,1.0
opponent.timing.TOMATO.known_decay_present,opponent.timing.TOMATO.first_decay_actions,-0.9987794258235618
opponent.timing.STRAWBERRY.known_decay_present,opponent.timing.STRAWBERRY.first_decay_actions,-0.9997820967501069
opponent.timing.MELON.present,opponent.timing.MELON.known_decay_present,1.0
opponent.timing.MELON.first_maturity_actions,opponent.timing.MELON.first_decay_actions,0.9986669544017198
opponent.husbandry.GOOSE.escape_prevented_by_feed,livestock.opponent.GOOSE.escape_without_feed,1.0
opponent.husbandry.GOOSE.escape_prevented_by_feed,livestock.opponent.GOOSE.stored_units_at_escape_risk,1.0
opponent.husbandry.GOOSE.escape_prevented_by_feed,livestock.opponent.GOOSE.replacement_coins_at_escape_risk,1.0
opponent.husbandry.GOOSE.refresh_units_saved_by_feed,livestock.opponent.GOOSE.next_refresh_units_saved_by_feed,1.0
opponent.husbandry.GOOSE.next_production_events,livestock.opponent.GOOSE.production_next_refresh,1.0
opponent.husbandry.GOOSE.banked_bonus_at_risk_if_unfed,livestock.opponent.GOOSE.bonus_lost_on_unfed_production,1.0
opponent.husbandry.GOOSE.next_fed_production_saturation,livestock.opponent.GOOSE.next_production_overflow_without_collection,1.0
opponent.husbandry.COW.escape_prevented_by_feed,livestock.opponent.COW.escape_without_feed,1.0
opponent.husbandry.COW.escape_prevented_by_feed,livestock.opponent.COW.replacement_coins_at_escape_risk,1.0
opponent.husbandry.COW.refresh_units_saved_by_feed,livestock.opponent.COW.next_refresh_units_saved_by_feed,1.0
opponent.husbandry.COW.next_production_events,livestock.opponent.COW.production_next_refresh,1.0
opponent.husbandry.COW.banked_bonus_at_risk_if_unfed,livestock.opponent.COW.bonus_lost_on_unfed_production,1.0
opponent.husbandry.SHEEP.escape_prevented_by_feed,livestock.opponent.SHEEP.escape_without_feed,1.0
opponent.husbandry.SHEEP.escape_prevented_by_feed,livestock.opponent.SHEEP.replacement_coins_at_escape_risk,1.0
opponent.husbandry.SHEEP.refresh_units_saved_by_feed,opponent.husbandry.SHEEP.banked_bonus_at_risk_if_unfed,0.9999760222472318
opponent.husbandry.SHEEP.refresh_units_saved_by_feed,livestock.opponent.SHEEP.next_refresh_units_saved_by_feed,1.0
opponent.husbandry.SHEEP.refresh_units_saved_by_feed,livestock.opponent.SHEEP.bonus_lost_on_unfed_production,0.9999760222472318
opponent.husbandry.SHEEP.next_production_events,livestock.opponent.SHEEP.production_next_refresh,1.0
opponent.husbandry.SHEEP.banked_bonus_at_risk_if_unfed,livestock.opponent.SHEEP.next_refresh_units_saved_by_feed,0.9999760222472318
opponent.husbandry.SHEEP.banked_bonus_at_risk_if_unfed,livestock.opponent.SHEEP.bonus_lost_on_unfed_production,1.0
pressure.WHEAT.own_held_and_ready_wave,market_plan.WHEAT.conditional_quantity,1.0
pressure.WHEAT.opponent_visible_ready_units,market_plan.WHEAT.rival_ready_units,1.0
pressure.WHEAT.wave_conditional_revenue,pressure.WHEAT.wave_revenue_after_rival_supply_stress,0.999866644962428
pressure.WHEAT.wave_conditional_revenue,market_plan.WHEAT.immediate_revenue,1.0
pressure.WHEAT.wave_conditional_revenue,market_plan.WHEAT.h4.quiet_revenue,0.9987422340153914
pressure.WHEAT.wave_conditional_revenue,market_plan.WHEAT.h4.rival_stress_revenue,0.9987084676870225
pressure.WHEAT.wave_conditional_revenue,market_plan.WHEAT.h12.quiet_revenue,0.9970992603784752
pressure.WHEAT.wave_conditional_revenue,market_plan.WHEAT.h12.rival_stress_revenue,0.9969940227625217
pressure.WHEAT.visible_rival_supply_stress_price,market_plan.WHEAT.h4.demand_only_inventory,-0.9985543874786795
pressure.WHEAT.visible_rival_supply_stress_price,market_plan.WHEAT.h12.demand_only_inventory,-0.9981074036066486
pressure.WHEAT.visible_rival_supply_stress_price,market_plan.WHEAT.h24.demand_only_inventory,-0.9974041211256837
pressure.WHEAT.visible_rival_supply_stress_price,livestock.own.COW.daily_feed_current_buy_cost,0.9987599255493097
pressure.WHEAT.visible_rival_supply_stress_price,livestock.own.GOOSE.daily_feed_current_buy_cost,0.9987715771489154
pressure.WHEAT.visible_rival_supply_stress_price,livestock.own.SHEEP.daily_feed_current_buy_cost,0.9981840980226735
pressure.WHEAT.wave_revenue_after_rival_supply_stress,market_plan.WHEAT.immediate_revenue,0.999866644962428
pressure.WHEAT.wave_revenue_after_rival_supply_stress,market_plan.WHEAT.h4.quiet_revenue,0.9986106829469603
pressure.WHEAT.wave_revenue_after_rival_supply_stress,market_plan.WHEAT.h4.rival_stress_revenue,0.9986407622996223
pressure.WHEAT.wave_revenue_after_rival_supply_stress,market_plan.WHEAT.h12.quiet_revenue,0.9970016701012513
pressure.WHEAT.wave_revenue_after_rival_supply_stress,market_plan.WHEAT.h12.rival_stress_revenue,0.9970677953874103
pressure.CARROT.known_demand_next_day,pressure.CARROT.wave_minus_known_day_demand,-1.0
pressure.TOMATO.own_held_and_ready_wave,market_plan.TOMATO.conditional_quantity,1.0
pressure.TOMATO.opponent_visible_ready_units,market_plan.TOMATO.rival_ready_units,1.0
pressure.TOMATO.wave_conditional_revenue,pressure.TOMATO.wave_revenue_after_rival_supply_stress,0.999920245849495
pressure.TOMATO.wave_conditional_revenue,market_plan.TOMATO.immediate_revenue,1.0
pressure.TOMATO.wave_revenue_after_rival_supply_stress,market_plan.TOMATO.immediate_revenue,0.999920245849495
pressure.STRAWBERRY.own_held_and_ready_wave,market_plan.STRAWBERRY.conditional_quantity,1.0
pressure.STRAWBERRY.opponent_visible_ready_units,market_plan.STRAWBERRY.rival_ready_units,1.0
pressure.STRAWBERRY.wave_conditional_revenue,pressure.STRAWBERRY.wave_revenue_after_rival_supply_stress,0.9999623313668246
pressure.STRAWBERRY.wave_conditional_revenue,market_plan.STRAWBERRY.immediate_revenue,1.0
pressure.STRAWBERRY.visible_rival_supply_stress_price,market_plan.STRAWBERRY.h4.demand_only_inventory,-0.9960367519144262
pressure.STRAWBERRY.wave_revenue_after_rival_supply_stress,market_plan.STRAWBERRY.immediate_revenue,0.9999623313668246
pressure.MELON.opponent_visible_ready_units,market_plan.MELON.rival_ready_units,1.0
pressure.MELON.opponent_visible_ready_units,market_plan.MELON.rival_earliest_delivery,-0.996071749330733
pressure.MELON.known_demand_next_day,pressure.MELON.wave_minus_known_day_demand,-1.0
pressure.EGG.own_held_and_ready_wave,market_plan.EGG.conditional_quantity,1.0
pressure.EGG.opponent_visible_ready_units,market_plan.EGG.rival_ready_units,1.0
pressure.EGG.opponent_visible_ready_units,market_plan.EGG.rival_earliest_delivery,-0.9979077883220875
pressure.EGG.opponent_visible_ready_units,livestock.opponent.GOOSE.held_units,1.0
pressure.EGG.wave_conditional_revenue,pressure.EGG.wave_revenue_after_rival_supply_stress,0.9999090145321995
pressure.EGG.wave_conditional_revenue,market_plan.EGG.immediate_revenue,1.0
pressure.EGG.wave_revenue_after_rival_supply_stress,market_plan.EGG.immediate_revenue,0.9999090145321995
pressure.MILK.own_held_and_ready_wave,market_plan.MILK.conditional_quantity,1.0
pressure.MILK.opponent_visible_ready_units,market_plan.MILK.rival_ready_units,1.0
pressure.MILK.opponent_visible_ready_units,market_plan.MILK.rival_earliest_delivery,-0.999307712902768
pressure.MILK.opponent_visible_ready_units,market_plan.MILK.h4.rival_penalty,0.9991136642316293
pressure.MILK.opponent_visible_ready_units,market_plan.MILK.h12.rival_penalty,0.9992199782284167
pressure.MILK.opponent_visible_ready_units,market_plan.MILK.h24.rival_penalty,0.9992152140841122
pressure.MILK.opponent_visible_ready_units,livestock.opponent.COW.held_units,1.0
pressure.MILK.wave_conditional_revenue,pressure.MILK.wave_revenue_after_rival_supply_stress,0.9999171219296432
pressure.MILK.wave_conditional_revenue,market_plan.MILK.immediate_revenue,1.0
pressure.MILK.wave_conditional_revenue,market_plan.MILK.h4.quiet_revenue,0.9999947715215967
pressure.MILK.wave_conditional_revenue,market_plan.MILK.h4.rival_stress_revenue,0.9999489405682245
pressure.MILK.wave_conditional_revenue,market_plan.MILK.h12.quiet_revenue,0.9999810735582751
pressure.MILK.wave_conditional_revenue,market_plan.MILK.h12.rival_stress_revenue,0.9999134254539974
pressure.MILK.wave_conditional_revenue,market_plan.MILK.h24.quiet_revenue,0.9990719216185837
pressure.MILK.wave_conditional_revenue,market_plan.MILK.h24.rival_stress_revenue,0.9990153087970632
pressure.MILK.wave_revenue_after_rival_supply_stress,market_plan.MILK.immediate_revenue,0.9999171219296432
pressure.MILK.wave_revenue_after_rival_supply_stress,market_plan.MILK.h4.quiet_revenue,0.9998994182239246
pressure.MILK.wave_revenue_after_rival_supply_stress,market_plan.MILK.h4.rival_stress_revenue,0.9999716315204521
pressure.MILK.wave_revenue_after_rival_supply_stress,market_plan.MILK.h12.quiet_revenue,0.9998869597458574
pressure.MILK.wave_revenue_after_rival_supply_stress,market_plan.MILK.h12.rival_stress_revenue,0.9999810491945391
pressure.MILK.wave_revenue_after_rival_supply_stress,market_plan.MILK.h24.quiet_revenue,0.9989641033217641
pressure.MILK.wave_revenue_after_rival_supply_stress,market_plan.MILK.h24.rival_stress_revenue,0.9990637103072886
pressure.WOOL.own_held_and_ready_wave,market_plan.WOOL.conditional_quantity,1.0
pressure.WOOL.opponent_visible_ready_units,market_plan.WOOL.rival_ready_units,1.0
pressure.WOOL.opponent_visible_ready_units,market_plan.WOOL.rival_earliest_delivery,-0.997383019190822
pressure.WOOL.opponent_visible_ready_units,livestock.opponent.SHEEP.held_units,1.0
pressure.WOOL.wave_conditional_revenue,pressure.WOOL.wave_revenue_after_rival_supply_stress,0.999822738545336
pressure.WOOL.wave_conditional_revenue,market_plan.WOOL.immediate_revenue,1.0
pressure.WOOL.wave_conditional_revenue,market_plan.WOOL.h4.quiet_revenue,0.995053593747455
pressure.WOOL.wave_revenue_after_rival_supply_stress,market_plan.WOOL.immediate_revenue,0.999822738545336
pressure.WOOL.wave_revenue_after_rival_supply_stress,market_plan.WOOL.h4.rival_stress_revenue,0.9950021199131823
pressure.FERTILIZER.own_held_and_ready_wave,pressure.FERTILIZER.wave_minus_known_day_demand,1.0
pressure.FERTILIZER.own_held_and_ready_wave,market_plan.FERTILIZER.conditional_quantity,1.0
pressure.FERTILIZER.own_held_and_ready_wave,livestock.resources.manure_total,1.0
pressure.FERTILIZER.wave_conditional_revenue,pressure.FERTILIZER.wave_revenue_after_rival_supply_stress,1.0
pressure.FERTILIZER.wave_conditional_revenue,market_plan.FERTILIZER.immediate_revenue,1.0
pressure.FERTILIZER.wave_conditional_revenue,market_plan.FERTILIZER.h4.quiet_revenue,0.9974661557517719
pressure.FERTILIZER.wave_conditional_revenue,market_plan.FERTILIZER.h4.rival_stress_revenue,0.9974661557517719
pressure.FERTILIZER.wave_conditional_revenue,market_plan.FERTILIZER.h12.quiet_revenue,0.9952836081010239
pressure.FERTILIZER.wave_conditional_revenue,market_plan.FERTILIZER.h12.rival_stress_revenue,0.9952836081010239
pressure.FERTILIZER.wave_minus_known_day_demand,market_plan.FERTILIZER.conditional_quantity,1.0
pressure.FERTILIZER.wave_minus_known_day_demand,livestock.resources.manure_total,1.0
pressure.FERTILIZER.visible_rival_supply_stress_price,market_plan.FERTILIZER.h4.demand_only_price,0.9983502503374678
pressure.FERTILIZER.visible_rival_supply_stress_price,market_plan.FERTILIZER.h12.demand_only_price,0.9967149132363906
pressure.FERTILIZER.wave_revenue_after_rival_supply_stress,market_plan.FERTILIZER.immediate_revenue,1.0
pressure.FERTILIZER.wave_revenue_after_rival_supply_stress,market_plan.FERTILIZER.h4.quiet_revenue,0.9974661557517719
pressure.FERTILIZER.wave_revenue_after_rival_supply_stress,market_plan.FERTILIZER.h4.rival_stress_revenue,0.9974661557517719
pressure.FERTILIZER.wave_revenue_after_rival_supply_stress,market_plan.FERTILIZER.h12.quiet_revenue,0.9952836081010239
pressure.FERTILIZER.wave_revenue_after_rival_supply_stress,market_plan.FERTILIZER.h12.rival_stress_revenue,0.9952836081010239
history.lag1.available,market_history.WHEAT.last.available,1.0
history.lag1.available,market_history.WHEAT.w4.observed,1.0
history.lag1.available,market_history.CARROT.last.available,1.0
history.lag1.available,market_history.CARROT.last.sales_identified,1.0
history.lag1.available,market_history.CARROT.w4.observed,1.0
history.lag1.available,market_history.CARROT.w4.identified_fraction,1.0
history.lag1.available,market_history.CARROT.w12.identified_fraction,1.0
history.lag1.available,market_history.CARROT.w24.identified_fraction,1.0
history.lag1.available,market_history.TOMATO.last.available,1.0
history.lag1.available,market_history.TOMATO.last.sales_identified,1.0
history.lag1.available,market_history.TOMATO.w4.observed,1.0
history.lag1.available,market_history.TOMATO.w4.identified_fraction,1.0
history.lag1.available,market_history.TOMATO.w12.identified_fraction,1.0
history.lag1.available,market_history.TOMATO.w24.identified_fraction,1.0
history.lag1.available,market_history.STRAWBERRY.last.available,1.0
history.lag1.available,market_history.STRAWBERRY.last.sales_identified,1.0
history.lag1.available,market_history.STRAWBERRY.w4.observed,1.0
history.lag1.available,market_history.STRAWBERRY.w4.identified_fraction,1.0
history.lag1.available,market_history.STRAWBERRY.w12.identified_fraction,1.0
history.lag1.available,market_history.STRAWBERRY.w24.identified_fraction,1.0
history.lag1.available,market_history.MELON.last.available,1.0
history.lag1.available,market_history.MELON.w4.observed,1.0
history.lag1.available,market_history.EGG.last.available,1.0
history.lag1.available,market_history.EGG.last.sales_identified,1.0
history.lag1.available,market_history.EGG.w4.observed,1.0
history.lag1.available,market_history.EGG.w4.identified_fraction,1.0
history.lag1.available,market_history.EGG.w12.identified_fraction,1.0
history.lag1.available,market_history.EGG.w24.identified_fraction,1.0
history.lag1.available,market_history.MILK.last.available,1.0
history.lag1.available,market_history.MILK.last.sales_identified,1.0
history.lag1.available,market_history.MILK.w4.observed,1.0
history.lag1.available,market_history.MILK.w4.identified_fraction,1.0
history.lag1.available,market_history.MILK.w12.identified_fraction,1.0
history.lag1.available,market_history.MILK.w24.identified_fraction,1.0
history.lag1.available,market_history.WOOL.last.available,1.0
history.lag1.available,market_history.WOOL.w4.observed,1.0
history.lag1.available,market_history.FERTILIZER.last.available,1.0
history.lag1.available,market_history.FERTILIZER.w4.observed,1.0
history.lag1.WHEAT.inventory_change,market_history.WHEAT.last.trade_net,1.0
history.lag1.WHEAT.price_log_change,market_history.WHEAT.last.quote_change,0.999971166913837
history.lag1.TOMATO.inventory_change,market_history.TOMATO.last.trade_net,1.0
history.lag1.TOMATO.price_log_change,market_history.TOMATO.last.quote_change,0.9999992342560898
history.lag1.STRAWBERRY.inventory_change,market_history.STRAWBERRY.last.trade_net,1.0
history.lag1.STRAWBERRY.price_log_change,market_history.STRAWBERRY.last.quote_change,0.9999952634131953
history.lag1.MELON.inventory_change,history.lag1.MELON.price_log_change,-1.0
history.lag1.MELON.inventory_change,market_history.MELON.last.trade_net,1.0
history.lag1.MELON.inventory_change,market_history.MELON.last.quote_change,-1.0
history.lag1.MELON.inventory_change,market_history.MELON.last.sales_lower,1.0
history.lag1.MELON.price_log_change,market_history.MELON.last.trade_net,-1.0
history.lag1.MELON.price_log_change,market_history.MELON.last.quote_change,1.0
history.lag1.MELON.price_log_change,market_history.MELON.last.sales_lower,-1.0
history.lag1.EGG.inventory_change,market_history.EGG.last.trade_net,1.0
history.lag1.EGG.price_log_change,market_history.EGG.last.quote_change,0.9999950112415356
history.lag1.MILK.inventory_change,market_history.MILK.last.trade_net,1.0
history.lag1.MILK.price_log_change,market_history.MILK.last.quote_change,0.9999930204452786
history.lag1.WOOL.inventory_change,market_history.WOOL.last.trade_net,1.0
history.lag1.WOOL.price_log_change,market_history.WOOL.last.quote_change,0.9999948339597012
history.lag1.FERTILIZER.inventory_change,market_history.FERTILIZER.last.trade_net,1.0
history.lag1.FERTILIZER.price_log_change,market_history.FERTILIZER.last.quote_change,0.9999454590950896
history.lag24.available,market_history.WHEAT.w24.observed,0.9998158887952731
history.lag24.available,market_history.CARROT.w24.observed,0.9998158887952731
history.lag24.available,market_history.TOMATO.w24.observed,0.9998158887952731
history.lag24.available,market_history.STRAWBERRY.w24.observed,0.9998158887952731
history.lag24.available,market_history.MELON.w24.observed,0.9998158887952731
history.lag24.available,market_history.EGG.w24.observed,0.9998158887952731
history.lag24.available,market_history.MILK.w24.observed,0.9998158887952731
history.lag24.available,market_history.WOOL.w24.observed,0.9998158887952731
history.lag24.available,market_history.FERTILIZER.w24.observed,0.9998158887952731
history.lag24.FERTILIZER.inventory_change,market_history.FERTILIZER.w24.trade_sum,1.0
market_plan.WHEAT.own_ready_units,terminal.WHEAT.ready,1.0
market_plan.WHEAT.shed_units,livestock.resources.wheat_in_shed,1.0
market_plan.WHEAT.shed_units,terminal.WHEAT.shed,1.0
market_plan.WHEAT.carried_units,livestock.resources.wheat_carried,1.0
market_plan.WHEAT.carried_units,terminal.WHEAT.carried,1.0
market_plan.WHEAT.immediate_revenue,market_plan.WHEAT.h4.quiet_revenue,0.9987422340153914
market_plan.WHEAT.immediate_revenue,market_plan.WHEAT.h4.rival_stress_revenue,0.9987084676870225
market_plan.WHEAT.immediate_revenue,market_plan.WHEAT.h12.quiet_revenue,0.9970992603784752
market_plan.WHEAT.immediate_revenue,market_plan.WHEAT.h12.rival_stress_revenue,0.9969940227625217
market_plan.WHEAT.h4.available,market_plan.CARROT.h4.available,1.0
market_plan.WHEAT.h4.available,market_plan.TOMATO.h4.available,1.0
market_plan.WHEAT.h4.available,market_plan.STRAWBERRY.h4.available,1.0
market_plan.WHEAT.h4.available,market_plan.MELON.h4.available,1.0
market_plan.WHEAT.h4.available,market_plan.EGG.h4.available,1.0
market_plan.WHEAT.h4.available,market_plan.MILK.h4.available,1.0
market_plan.WHEAT.h4.available,market_plan.WOOL.h4.available,1.0
market_plan.WHEAT.h4.available,market_plan.FERTILIZER.h4.available,1.0
market_plan.WHEAT.h4.demand_only_inventory,market_plan.WHEAT.h12.demand_only_inventory,0.9994701067711669
market_plan.WHEAT.h4.demand_only_inventory,market_plan.WHEAT.h24.demand_only_inventory,0.998629741535851
market_plan.WHEAT.h4.demand_only_inventory,livestock.own.COW.daily_feed_current_buy_cost,-0.9986570501889501
market_plan.WHEAT.h4.demand_only_inventory,livestock.own.GOOSE.daily_feed_current_buy_cost,-0.9986666060334978
market_plan.WHEAT.h4.demand_only_inventory,livestock.own.SHEEP.daily_feed_current_buy_cost,-0.9976075102334858
market_plan.WHEAT.h4.quiet_revenue,market_plan.WHEAT.h4.rival_stress_revenue,0.9999647143676771
market_plan.WHEAT.h4.quiet_revenue,market_plan.WHEAT.h12.quiet_revenue,0.9983126529619616
market_plan.WHEAT.h4.quiet_revenue,market_plan.WHEAT.h12.rival_stress_revenue,0.9982223325712793
market_plan.WHEAT.h4.rival_stress_revenue,market_plan.WHEAT.h12.quiet_revenue,0.9982844139162242
market_plan.WHEAT.h4.rival_stress_revenue,market_plan.WHEAT.h12.rival_stress_revenue,0.9982377869186598
market_plan.WHEAT.h12.available,market_plan.CARROT.h12.available,1.0
market_plan.WHEAT.h12.available,market_plan.TOMATO.h12.available,1.0
market_plan.WHEAT.h12.available,market_plan.STRAWBERRY.h12.available,1.0
market_plan.WHEAT.h12.available,market_plan.MELON.h12.available,1.0
market_plan.WHEAT.h12.available,market_plan.EGG.h12.available,1.0
market_plan.WHEAT.h12.available,market_plan.MILK.h12.available,1.0
market_plan.WHEAT.h12.available,market_plan.WOOL.h12.available,1.0
market_plan.WHEAT.h12.available,market_plan.FERTILIZER.h12.available,1.0
market_plan.WHEAT.h12.demand_only_inventory,market_plan.WHEAT.h24.demand_only_inventory,0.9991679853089263
market_plan.WHEAT.h12.demand_only_inventory,livestock.own.COW.daily_feed_current_buy_cost,-0.9980974718044889
market_plan.WHEAT.h12.demand_only_inventory,livestock.own.GOOSE.daily_feed_current_buy_cost,-0.9981040503267924
market_plan.WHEAT.h12.demand_only_inventory,livestock.own.SHEEP.daily_feed_current_buy_cost,-0.9972610567388265
market_plan.WHEAT.h12.quiet_revenue,market_plan.WHEAT.h12.rival_stress_revenue,0.9998845089178506
market_plan.WHEAT.h24.available,market_plan.CARROT.h24.available,1.0
market_plan.WHEAT.h24.available,market_plan.TOMATO.h24.available,1.0
market_plan.WHEAT.h24.available,market_plan.STRAWBERRY.h24.available,1.0
market_plan.WHEAT.h24.available,market_plan.MELON.h24.available,1.0
market_plan.WHEAT.h24.available,market_plan.MELON.h24.known_demand,1.0
market_plan.WHEAT.h24.available,market_plan.EGG.h24.available,1.0
market_plan.WHEAT.h24.available,market_plan.MILK.h24.available,1.0
market_plan.WHEAT.h24.available,market_plan.WOOL.h24.available,1.0
market_plan.WHEAT.h24.available,market_plan.FERTILIZER.h24.available,1.0
market_plan.WHEAT.h24.available,market_worker.0.night_sale_available,1.0
market_plan.WHEAT.h24.available,terminal.final_day,-1.0
market_plan.WHEAT.h24.available,terminal.next_refresh_exists,1.0
market_plan.WHEAT.h24.available,terminal.GOOSE.unfed_without_refresh,-1.0
market_plan.WHEAT.h24.available,terminal.SHEEP.unfed_without_refresh,-0.999918424777919
market_plan.WHEAT.h24.available,terminal.routes_generated,-0.9997412823336159
market_plan.WHEAT.h24.available,terminal.room,-0.9998582217229728
market_plan.WHEAT.h24.available,terminal.budget,-0.9997460801076313
market_plan.WHEAT.h24.available,terminal.assignment_leaves,-0.9997516081417404
market_plan.WHEAT.h24.demand_only_inventory,livestock.own.COW.daily_feed_current_buy_cost,-0.9971597559400495
market_plan.WHEAT.h24.demand_only_inventory,livestock.own.GOOSE.daily_feed_current_buy_cost,-0.9971703183723076
market_plan.WHEAT.h24.demand_only_inventory,livestock.own.SHEEP.daily_feed_current_buy_cost,-0.9966004439990183
market_plan.WHEAT.h24.quiet_revenue,market_plan.WHEAT.h24.rival_stress_revenue,0.9998894955510312
market_plan.CARROT.h4.available,market_plan.TOMATO.h4.available,1.0
market_plan.CARROT.h4.available,market_plan.STRAWBERRY.h4.available,1.0
