first,second,spearman
pressure.STRAWBERRY.wave_revenue_after_rival_supply_stress,market_plan.STRAWBERRY.immediate_revenue,0.9999873445828324
pressure.MELON.own_held_and_ready_wave,pressure.MELON.wave_conditional_revenue,0.9990897223640098
pressure.MELON.own_held_and_ready_wave,pressure.MELON.wave_average_price,0.9985664240069969
pressure.MELON.own_held_and_ready_wave,pressure.MELON.wave_revenue_after_rival_supply_stress,0.9996865079139556
pressure.MELON.own_held_and_ready_wave,market_plan.MELON.conditional_quantity,0.9999391494176944
pressure.MELON.own_held_and_ready_wave,market_plan.MELON.immediate_revenue,0.9990754155431553
pressure.MELON.own_held_and_ready_wave,market_plan.MELON.h4.quiet_revenue,0.9990794751701224
pressure.MELON.own_held_and_ready_wave,market_plan.MELON.h4.rival_stress_revenue,0.9992290184945432
pressure.MELON.own_held_and_ready_wave,market_plan.MELON.h12.quiet_revenue,0.9990902812121023
pressure.MELON.own_held_and_ready_wave,market_plan.MELON.h12.rival_stress_revenue,0.9996528712890629
pressure.MELON.own_held_and_ready_wave,market_plan.MELON.h24.quiet_revenue,0.9990754155431553
pressure.MELON.own_held_and_ready_wave,market_plan.MELON.h24.rival_stress_revenue,0.999704655551812
pressure.MELON.own_held_and_ready_wave,market_plan.MELON.h24.quiet_holding_premium,0.9985302677609659
pressure.MELON.opponent_visible_ready_units,market_plan.MELON.rival_ready_units,1.0
pressure.MELON.opponent_visible_ready_units,market_plan.MELON.rival_earliest_delivery,-0.9987051403085111
pressure.MELON.opponent_visible_ready_units,market_plan.MELON.h12.rival_penalty,0.9997623953175593
pressure.MELON.opponent_visible_ready_units,market_plan.MELON.h24.rival_penalty,0.9998662575450029
pressure.MELON.wave_conditional_revenue,pressure.MELON.wave_average_price,0.999834700775589
pressure.MELON.wave_conditional_revenue,pressure.MELON.wave_revenue_after_rival_supply_stress,0.9994020688795684
pressure.MELON.wave_conditional_revenue,market_plan.MELON.conditional_quantity,0.9991236183823625
pressure.MELON.wave_conditional_revenue,market_plan.MELON.immediate_revenue,0.9999976515036104
pressure.MELON.wave_conditional_revenue,market_plan.MELON.h4.quiet_revenue,0.9999953474967139
pressure.MELON.wave_conditional_revenue,market_plan.MELON.h4.rival_stress_revenue,0.9998379511791528
pressure.MELON.wave_conditional_revenue,market_plan.MELON.h12.quiet_revenue,0.999996625892068
pressure.MELON.wave_conditional_revenue,market_plan.MELON.h12.rival_stress_revenue,0.99938540426269
pressure.MELON.wave_conditional_revenue,market_plan.MELON.h24.quiet_revenue,0.9999976515036104
pressure.MELON.wave_conditional_revenue,market_plan.MELON.h24.rival_stress_revenue,0.9993818516940011
pressure.MELON.wave_conditional_revenue,market_plan.MELON.h24.quiet_holding_premium,0.9995251729414787
pressure.MELON.wave_average_price,pressure.MELON.wave_revenue_after_rival_supply_stress,0.9988317543846384
pressure.MELON.wave_average_price,market_plan.MELON.conditional_quantity,0.9986464074214182
pressure.MELON.wave_average_price,market_plan.MELON.immediate_revenue,0.9998434538971995
pressure.MELON.wave_average_price,market_plan.MELON.h4.quiet_revenue,0.9998350241510041
pressure.MELON.wave_average_price,market_plan.MELON.h4.rival_stress_revenue,0.9996099127077662
pressure.MELON.wave_average_price,market_plan.MELON.h12.quiet_revenue,0.9998317832273617
pressure.MELON.wave_average_price,market_plan.MELON.h12.rival_stress_revenue,0.9988454776706343
pressure.MELON.wave_average_price,market_plan.MELON.h24.quiet_revenue,0.9998434538971995
pressure.MELON.wave_average_price,market_plan.MELON.h24.rival_stress_revenue,0.998825201135663
pressure.MELON.wave_average_price,market_plan.MELON.h24.quiet_holding_premium,0.9996110451598951
pressure.MELON.wave_revenue_after_rival_supply_stress,market_plan.MELON.conditional_quantity,0.9996128289149168
pressure.MELON.wave_revenue_after_rival_supply_stress,market_plan.MELON.immediate_revenue,0.9993847740071948
pressure.MELON.wave_revenue_after_rival_supply_stress,market_plan.MELON.h4.quiet_revenue,0.9993954183674738
pressure.MELON.wave_revenue_after_rival_supply_stress,market_plan.MELON.h4.rival_stress_revenue,0.9994805542016949
pressure.MELON.wave_revenue_after_rival_supply_stress,market_plan.MELON.h12.quiet_revenue,0.9993971881069414
pressure.MELON.wave_revenue_after_rival_supply_stress,market_plan.MELON.h12.rival_stress_revenue,0.9999006699651575
pressure.MELON.wave_revenue_after_rival_supply_stress,market_plan.MELON.h24.quiet_revenue,0.9993847740071948
pressure.MELON.wave_revenue_after_rival_supply_stress,market_plan.MELON.h24.rival_stress_revenue,0.9999631773660091
pressure.MELON.wave_revenue_after_rival_supply_stress,market_plan.MELON.h24.quiet_holding_premium,0.9987527871143264
pressure.EGG.known_demand_next_day,pressure.EGG.wave_minus_known_day_demand,-1.0
pressure.MILK.known_demand_next_day,pressure.MILK.wave_minus_known_day_demand,-1.0
pressure.MILK.visible_rival_supply_stress_price,market_plan.MILK.h4.demand_only_inventory,-0.9978893123931503
pressure.MILK.visible_rival_supply_stress_price,market_plan.MILK.h12.demand_only_inventory,-0.9956730528232273
pressure.WOOL.known_demand_next_day,pressure.WOOL.wave_minus_known_day_demand,-1.0
pressure.WOOL.visible_rival_supply_stress_price,market_plan.WOOL.h4.demand_only_inventory,-0.9966018895332273
interactions.water_bonus_under_overflow_pressure,interactions.capacity_pressure_per_worker,0.9997825648489114
market_plan.WHEAT.conditional_quantity,market_plan.WHEAT.immediate_revenue,0.9999551589610131
market_plan.WHEAT.h4.available,market_plan.CARROT.h4.available,1.0
market_plan.WHEAT.h4.available,market_plan.TOMATO.h4.available,1.0
market_plan.WHEAT.h4.available,market_plan.STRAWBERRY.h4.available,1.0
market_plan.WHEAT.h4.available,market_plan.MELON.h4.available,1.0
market_plan.WHEAT.h4.available,market_plan.EGG.h4.available,1.0
market_plan.WHEAT.h4.available,market_plan.MILK.h4.available,1.0
market_plan.WHEAT.h4.available,market_plan.WOOL.h4.available,1.0
market_plan.WHEAT.h4.available,market_plan.FERTILIZER.h4.available,1.0
market_plan.WHEAT.h4.available,market_plan.FERTILIZER.h4.demand_only_inventory,1.0
market_plan.WHEAT.h4.available,market_plan.FERTILIZER.h4.demand_only_price,1.0
market_plan.WHEAT.h4.demand_only_inventory,market_plan.WHEAT.h12.demand_only_inventory,0.9991163214241474
market_plan.WHEAT.h4.demand_only_inventory,market_plan.WHEAT.h24.demand_only_inventory,0.9980966652334643
market_plan.WHEAT.h4.quiet_revenue,market_plan.WHEAT.h4.rival_stress_revenue,0.9999992314345153
market_plan.WHEAT.h12.available,market_plan.CARROT.h12.available,1.0
market_plan.WHEAT.h12.available,market_plan.TOMATO.h12.available,1.0
market_plan.WHEAT.h12.available,market_plan.STRAWBERRY.h12.available,1.0
market_plan.WHEAT.h12.available,market_plan.MELON.h12.available,1.0
market_plan.WHEAT.h12.available,market_plan.EGG.h12.available,1.0
market_plan.WHEAT.h12.available,market_plan.MILK.h12.available,1.0
market_plan.WHEAT.h12.available,market_plan.WOOL.h12.available,1.0
market_plan.WHEAT.h12.available,market_plan.FERTILIZER.h12.available,1.0
market_plan.WHEAT.h12.available,market_plan.FERTILIZER.h12.demand_only_inventory,1.0
market_plan.WHEAT.h12.available,market_plan.FERTILIZER.h12.demand_only_price,1.0
market_plan.WHEAT.h12.demand_only_inventory,market_plan.WHEAT.h24.demand_only_inventory,0.9987252430831572
market_plan.WHEAT.h12.quiet_revenue,market_plan.WHEAT.h12.rival_stress_revenue,0.9999989263266864
market_plan.WHEAT.h24.available,market_plan.CARROT.h24.available,1.0
market_plan.WHEAT.h24.available,market_plan.TOMATO.h24.available,1.0
market_plan.WHEAT.h24.available,market_plan.STRAWBERRY.h24.available,1.0
market_plan.WHEAT.h24.available,market_plan.MELON.h24.available,1.0
market_plan.WHEAT.h24.available,market_plan.MELON.h24.known_demand,1.0
market_plan.WHEAT.h24.available,market_plan.EGG.h24.available,1.0
market_plan.WHEAT.h24.available,market_plan.MILK.h24.available,1.0
market_plan.WHEAT.h24.available,market_plan.WOOL.h24.available,1.0
market_plan.WHEAT.h24.available,market_plan.FERTILIZER.h24.available,1.0
market_plan.WHEAT.h24.available,market_plan.FERTILIZER.h24.demand_only_inventory,1.0
market_plan.WHEAT.h24.available,market_plan.FERTILIZER.h24.demand_only_price,1.0
market_plan.WHEAT.h24.available,market_worker.0.night_sale_available,1.0
market_plan.WHEAT.h24.quiet_revenue,market_plan.WHEAT.h24.rival_stress_revenue,0.9999990449306079
market_plan.CARROT.conditional_quantity,market_plan.CARROT.immediate_revenue,0.9999807188214349
market_plan.CARROT.h4.available,market_plan.TOMATO.h4.available,1.0
market_plan.CARROT.h4.available,market_plan.STRAWBERRY.h4.available,1.0
market_plan.CARROT.h4.available,market_plan.MELON.h4.available,1.0
market_plan.CARROT.h4.available,market_plan.EGG.h4.available,1.0
market_plan.CARROT.h4.available,market_plan.MILK.h4.available,1.0
market_plan.CARROT.h4.available,market_plan.WOOL.h4.available,1.0
market_plan.CARROT.h4.available,market_plan.FERTILIZER.h4.available,1.0
market_plan.CARROT.h4.available,market_plan.FERTILIZER.h4.demand_only_inventory,1.0
market_plan.CARROT.h4.available,market_plan.FERTILIZER.h4.demand_only_price,1.0
market_plan.CARROT.h4.demand_only_inventory,market_plan.CARROT.h12.demand_only_inventory,0.9965149804455125
market_plan.CARROT.h4.quiet_revenue,market_plan.CARROT.h4.rival_stress_revenue,0.9999998427506751
market_plan.CARROT.h12.available,market_plan.TOMATO.h12.available,1.0
market_plan.CARROT.h12.available,market_plan.STRAWBERRY.h12.available,1.0
market_plan.CARROT.h12.available,market_plan.MELON.h12.available,1.0
market_plan.CARROT.h12.available,market_plan.EGG.h12.available,1.0
market_plan.CARROT.h12.available,market_plan.MILK.h12.available,1.0
market_plan.CARROT.h12.available,market_plan.WOOL.h12.available,1.0
market_plan.CARROT.h12.available,market_plan.FERTILIZER.h12.available,1.0
market_plan.CARROT.h12.available,market_plan.FERTILIZER.h12.demand_only_inventory,1.0
market_plan.CARROT.h12.available,market_plan.FERTILIZER.h12.demand_only_price,1.0
market_plan.CARROT.h12.quiet_revenue,market_plan.CARROT.h12.rival_stress_revenue,0.9999997590297616
market_plan.CARROT.h12.quiet_revenue,market_plan.CARROT.h12.quiet_holding_premium,0.9999230666650134
market_plan.CARROT.h12.rival_stress_revenue,market_plan.CARROT.h12.quiet_holding_premium,0.9999225782845422
market_plan.CARROT.h24.available,market_plan.TOMATO.h24.available,1.0
market_plan.CARROT.h24.available,market_plan.STRAWBERRY.h24.available,1.0
market_plan.CARROT.h24.available,market_plan.MELON.h24.available,1.0
market_plan.CARROT.h24.available,market_plan.MELON.h24.known_demand,1.0
market_plan.CARROT.h24.available,market_plan.EGG.h24.available,1.0
market_plan.CARROT.h24.available,market_plan.MILK.h24.available,1.0
market_plan.CARROT.h24.available,market_plan.WOOL.h24.available,1.0
market_plan.CARROT.h24.available,market_plan.FERTILIZER.h24.available,1.0
market_plan.CARROT.h24.available,market_plan.FERTILIZER.h24.demand_only_inventory,1.0
market_plan.CARROT.h24.available,market_plan.FERTILIZER.h24.demand_only_price,1.0
market_plan.CARROT.h24.available,market_worker.0.night_sale_available,1.0
market_plan.CARROT.h24.quiet_revenue,market_plan.CARROT.h24.rival_stress_revenue,0.999999816747558
market_plan.CARROT.h24.quiet_revenue,market_plan.CARROT.h24.quiet_holding_premium,0.9999446868311435
market_plan.CARROT.h24.rival_stress_revenue,market_plan.CARROT.h24.quiet_holding_premium,0.9999450574373371
market_plan.TOMATO.h4.available,market_plan.STRAWBERRY.h4.available,1.0
market_plan.TOMATO.h4.available,market_plan.MELON.h4.available,1.0
market_plan.TOMATO.h4.available,market_plan.EGG.h4.available,1.0
market_plan.TOMATO.h4.available,market_plan.MILK.h4.available,1.0
market_plan.TOMATO.h4.available,market_plan.WOOL.h4.available,1.0
market_plan.TOMATO.h4.available,market_plan.FERTILIZER.h4.available,1.0
market_plan.TOMATO.h4.available,market_plan.FERTILIZER.h4.demand_only_inventory,1.0
market_plan.TOMATO.h4.available,market_plan.FERTILIZER.h4.demand_only_price,1.0
market_plan.TOMATO.h4.demand_only_inventory,market_plan.TOMATO.h12.demand_only_inventory,0.9967076815612419
market_plan.TOMATO.h12.available,market_plan.STRAWBERRY.h12.available,1.0
market_plan.TOMATO.h12.available,market_plan.MELON.h12.available,1.0
market_plan.TOMATO.h12.available,market_plan.EGG.h12.available,1.0
market_plan.TOMATO.h12.available,market_plan.MILK.h12.available,1.0
market_plan.TOMATO.h12.available,market_plan.WOOL.h12.available,1.0
market_plan.TOMATO.h12.available,market_plan.FERTILIZER.h12.available,1.0
market_plan.TOMATO.h12.available,market_plan.FERTILIZER.h12.demand_only_inventory,1.0
market_plan.TOMATO.h12.available,market_plan.FERTILIZER.h12.demand_only_price,1.0
market_plan.TOMATO.h12.demand_only_inventory,market_plan.TOMATO.h24.demand_only_inventory,0.9951000612020138
market_plan.TOMATO.h24.available,market_plan.STRAWBERRY.h24.available,1.0
market_plan.TOMATO.h24.available,market_plan.MELON.h24.available,1.0
market_plan.TOMATO.h24.available,market_plan.MELON.h24.known_demand,1.0
market_plan.TOMATO.h24.available,market_plan.EGG.h24.available,1.0
market_plan.TOMATO.h24.available,market_plan.MILK.h24.available,1.0
market_plan.TOMATO.h24.available,market_plan.WOOL.h24.available,1.0
market_plan.TOMATO.h24.available,market_plan.FERTILIZER.h24.available,1.0
market_plan.TOMATO.h24.available,market_plan.FERTILIZER.h24.demand_only_inventory,1.0
market_plan.TOMATO.h24.available,market_plan.FERTILIZER.h24.demand_only_price,1.0
market_plan.TOMATO.h24.available,market_worker.0.night_sale_available,1.0
market_plan.STRAWBERRY.conditional_quantity,market_plan.STRAWBERRY.immediate_revenue,0.9997130995397946
market_plan.STRAWBERRY.h4.available,market_plan.MELON.h4.available,1.0
market_plan.STRAWBERRY.h4.available,market_plan.EGG.h4.available,1.0
market_plan.STRAWBERRY.h4.available,market_plan.MILK.h4.available,1.0
market_plan.STRAWBERRY.h4.available,market_plan.WOOL.h4.available,1.0
market_plan.STRAWBERRY.h4.available,market_plan.FERTILIZER.h4.available,1.0
market_plan.STRAWBERRY.h4.available,market_plan.FERTILIZER.h4.demand_only_inventory,1.0
market_plan.STRAWBERRY.h4.available,market_plan.FERTILIZER.h4.demand_only_price,1.0
market_plan.STRAWBERRY.h4.demand_only_inventory,market_plan.STRAWBERRY.h12.demand_only_inventory,0.9970170227534271
market_plan.STRAWBERRY.h4.quiet_revenue,market_plan.STRAWBERRY.h4.rival_stress_revenue,0.9999887618738277
market_plan.STRAWBERRY.h4.quiet_revenue,market_plan.STRAWBERRY.h4.quiet_holding_premium,0.9983800937947688
market_plan.STRAWBERRY.h4.rival_stress_revenue,market_plan.STRAWBERRY.h4.quiet_holding_premium,0.9984143659399642
market_plan.STRAWBERRY.h12.available,market_plan.MELON.h12.available,1.0
market_plan.STRAWBERRY.h12.available,market_plan.EGG.h12.available,1.0
market_plan.STRAWBERRY.h12.available,market_plan.MILK.h12.available,1.0
market_plan.STRAWBERRY.h12.available,market_plan.WOOL.h12.available,1.0
market_plan.STRAWBERRY.h12.available,market_plan.FERTILIZER.h12.available,1.0
market_plan.STRAWBERRY.h12.available,market_plan.FERTILIZER.h12.demand_only_inventory,1.0
market_plan.STRAWBERRY.h12.available,market_plan.FERTILIZER.h12.demand_only_price,1.0
market_plan.STRAWBERRY.h12.demand_only_inventory,market_plan.STRAWBERRY.h24.demand_only_inventory,0.9960351696316528
market_plan.STRAWBERRY.h12.quiet_revenue,market_plan.STRAWBERRY.h12.rival_stress_revenue,0.9999866255381811
market_plan.STRAWBERRY.h12.quiet_revenue,market_plan.STRAWBERRY.h12.quiet_holding_premium,0.9987866377455831
market_plan.STRAWBERRY.h12.rival_stress_revenue,market_plan.STRAWBERRY.h12.quiet_holding_premium,0.9987782483169969
market_plan.STRAWBERRY.h24.available,market_plan.MELON.h24.available,1.0
market_plan.STRAWBERRY.h24.available,market_plan.MELON.h24.known_demand,1.0
market_plan.STRAWBERRY.h24.available,market_plan.EGG.h24.available,1.0
market_plan.STRAWBERRY.h24.available,market_plan.MILK.h24.available,1.0
market_plan.STRAWBERRY.h24.available,market_plan.WOOL.h24.available,1.0
market_plan.STRAWBERRY.h24.available,market_plan.FERTILIZER.h24.available,1.0
market_plan.STRAWBERRY.h24.available,market_plan.FERTILIZER.h24.demand_only_inventory,1.0
market_plan.STRAWBERRY.h24.available,market_plan.FERTILIZER.h24.demand_only_price,1.0
market_plan.STRAWBERRY.h24.available,market_worker.0.night_sale_available,1.0
market_plan.STRAWBERRY.h24.quiet_revenue,market_plan.STRAWBERRY.h24.rival_stress_revenue,0.999989288836728
market_plan.STRAWBERRY.h24.quiet_revenue,market_plan.STRAWBERRY.h24.rival_penalty,0.9969575798538394
market_plan.STRAWBERRY.h24.quiet_revenue,market_plan.STRAWBERRY.h24.quiet_holding_premium,0.9989545494895337
market_plan.STRAWBERRY.h24.rival_stress_revenue,market_plan.STRAWBERRY.h24.rival_penalty,0.9967343942996373
market_plan.STRAWBERRY.h24.rival_stress_revenue,market_plan.STRAWBERRY.h24.quiet_holding_premium,0.9989128985845439
market_plan.STRAWBERRY.h24.rival_penalty,market_plan.STRAWBERRY.h24.quiet_holding_premium,0.9968126665171042
market_plan.MELON.rival_ready_units,market_plan.MELON.rival_earliest_delivery,-0.9987051403085111
market_plan.MELON.rival_ready_units,market_plan.MELON.h12.rival_penalty,0.9997623953175593
market_plan.MELON.rival_ready_units,market_plan.MELON.h24.rival_penalty,0.9998662575450029
market_plan.MELON.conditional_quantity,market_plan.MELON.immediate_revenue,0.9991259648260835
market_plan.MELON.conditional_quantity,market_plan.MELON.h4.quiet_revenue,0.9991214841477166
market_plan.MELON.conditional_quantity,market_plan.MELON.h4.rival_stress_revenue,0.9992676203446219
market_plan.MELON.conditional_quantity,market_plan.MELON.h12.quiet_revenue,0.9991254583402192
market_plan.MELON.conditional_quantity,market_plan.MELON.h12.rival_stress_revenue,0.9996124984915282
market_plan.MELON.conditional_quantity,market_plan.MELON.h24.quiet_revenue,0.9991259648260835
market_plan.MELON.conditional_quantity,market_plan.MELON.h24.rival_stress_revenue,0.9996207289556469
market_plan.MELON.conditional_quantity,market_plan.MELON.h24.quiet_holding_premium,0.9985961570603191
market_plan.MELON.rival_earliest_delivery,market_plan.MELON.h12.rival_penalty,-0.9983030568299002
market_plan.MELON.rival_earliest_delivery,market_plan.MELON.h24.rival_penalty,-0.9983980784059197
market_plan.MELON.immediate_revenue,market_plan.MELON.h4.quiet_revenue,0.9999951339910842
market_plan.MELON.immediate_revenue,market_plan.MELON.h4.rival_stress_revenue,0.999837950804298
market_plan.MELON.immediate_revenue,market_plan.MELON.h12.quiet_revenue,0.9999955583855
market_plan.MELON.immediate_revenue,market_plan.MELON.h12.rival_stress_revenue,0.9993721658401562
market_plan.MELON.immediate_revenue,market_plan.MELON.h24.quiet_revenue,1.0
market_plan.MELON.immediate_revenue,market_plan.MELON.h24.rival_stress_revenue,0.9993637027754503
market_plan.MELON.immediate_revenue,market_plan.MELON.h24.quiet_holding_premium,0.9995275203282514
market_plan.MELON.h4.available,market_plan.EGG.h4.available,1.0
market_plan.MELON.h4.available,market_plan.MILK.h4.available,1.0
market_plan.MELON.h4.available,market_plan.WOOL.h4.available,1.0
market_plan.MELON.h4.available,market_plan.FERTILIZER.h4.available,1.0
market_plan.MELON.h4.available,market_plan.FERTILIZER.h4.demand_only_inventory,1.0
market_plan.MELON.h4.available,market_plan.FERTILIZER.h4.demand_only_price,1.0
market_plan.MELON.h4.known_demand,market_worker.1.present,-1.0
market_plan.MELON.h4.quiet_revenue,market_plan.MELON.h4.rival_stress_revenue,0.9998485551151202
market_plan.MELON.h4.quiet_revenue,market_plan.MELON.h12.quiet_revenue,0.9999949616393616
market_plan.MELON.h4.quiet_revenue,market_plan.MELON.h12.rival_stress_revenue,0.9993852291608898
market_plan.MELON.h4.quiet_revenue,market_plan.MELON.h24.quiet_revenue,0.9999951339910842
market_plan.MELON.h4.quiet_revenue,market_plan.MELON.h24.rival_stress_revenue,0.9993724494368564
market_plan.MELON.h4.quiet_revenue,market_plan.MELON.h24.quiet_holding_premium,0.9995225817240495
market_plan.MELON.h4.rival_stress_revenue,market_plan.MELON.h12.quiet_revenue,0.9998361181890719
market_plan.MELON.h4.rival_stress_revenue,market_plan.MELON.h12.rival_stress_revenue,0.9994353956725273
market_plan.MELON.h4.rival_stress_revenue,market_plan.MELON.h24.quiet_revenue,0.999837950804298
market_plan.MELON.h4.rival_stress_revenue,market_plan.MELON.h24.rival_stress_revenue,0.999430043919361
market_plan.MELON.h4.rival_stress_revenue,market_plan.MELON.h24.quiet_holding_premium,0.9993245665635646
market_plan.MELON.h12.available,market_plan.EGG.h12.available,1.0
market_plan.MELON.h12.available,market_plan.MILK.h12.available,1.0
market_plan.MELON.h12.available,market_plan.WOOL.h12.available,1.0
market_plan.MELON.h12.available,market_plan.FERTILIZER.h12.available,1.0
market_plan.MELON.h12.available,market_plan.FERTILIZER.h12.demand_only_inventory,1.0
market_plan.MELON.h12.available,market_plan.FERTILIZER.h12.demand_only_price,1.0
market_plan.MELON.h12.quiet_revenue,market_plan.MELON.h12.rival_stress_revenue,0.9993890745734547
market_plan.MELON.h12.quiet_revenue,market_plan.MELON.h24.quiet_revenue,0.9999955583855
market_plan.MELON.h12.quiet_revenue,market_plan.MELON.h24.rival_stress_revenue,0.9993784298225645
market_plan.MELON.h12.quiet_revenue,market_plan.MELON.h24.quiet_holding_premium,0.9995220268414076
market_plan.MELON.h12.rival_stress_revenue,market_plan.MELON.h24.quiet_revenue,0.9993721658401562
market_plan.MELON.h12.rival_stress_revenue,market_plan.MELON.h24.rival_stress_revenue,0.9999283477371256
market_plan.MELON.h12.rival_stress_revenue,market_plan.MELON.h24.quiet_holding_premium,0.9988163814141725
market_plan.MELON.h12.rival_penalty,market_plan.MELON.h24.rival_penalty,0.9999055696967729
market_plan.MELON.h24.available,market_plan.MELON.h24.known_demand,1.0
market_plan.MELON.h24.available,market_plan.EGG.h24.available,1.0
market_plan.MELON.h24.available,market_plan.MILK.h24.available,1.0
market_plan.MELON.h24.available,market_plan.WOOL.h24.available,1.0
market_plan.MELON.h24.available,market_plan.FERTILIZER.h24.available,1.0
market_plan.MELON.h24.available,market_plan.FERTILIZER.h24.demand_only_inventory,1.0
market_plan.MELON.h24.available,market_plan.FERTILIZER.h24.demand_only_price,1.0
market_plan.MELON.h24.available,market_worker.0.night_sale_available,1.0
market_plan.MELON.h24.known_demand,market_plan.EGG.h24.available,1.0
market_plan.MELON.h24.known_demand,market_plan.MILK.h24.available,1.0
market_plan.MELON.h24.known_demand,market_plan.WOOL.h24.available,1.0
market_plan.MELON.h24.known_demand,market_plan.FERTILIZER.h24.available,1.0
market_plan.MELON.h24.known_demand,market_plan.FERTILIZER.h24.demand_only_inventory,1.0
market_plan.MELON.h24.known_demand,market_plan.FERTILIZER.h24.demand_only_price,1.0
market_plan.MELON.h24.known_demand,market_worker.0.night_sale_available,1.0
market_plan.MELON.h24.quiet_revenue,market_plan.MELON.h24.rival_stress_revenue,0.9993637027754503
market_plan.MELON.h24.quiet_revenue,market_plan.MELON.h24.quiet_holding_premium,0.9995275203282514
market_plan.MELON.h24.rival_stress_revenue,market_plan.MELON.h24.quiet_holding_premium,0.9988191806811629
market_plan.EGG.h4.available,market_plan.MILK.h4.available,1.0
market_plan.EGG.h4.available,market_plan.WOOL.h4.available,1.0
market_plan.EGG.h4.available,market_plan.FERTILIZER.h4.available,1.0
market_plan.EGG.h4.available,market_plan.FERTILIZER.h4.demand_only_inventory,1.0
market_plan.EGG.h4.available,market_plan.FERTILIZER.h4.demand_only_price,1.0
market_plan.EGG.h4.demand_only_inventory,market_plan.EGG.h12.demand_only_inventory,0.9985870863271058
market_plan.EGG.h4.demand_only_inventory,market_plan.EGG.h24.demand_only_inventory,0.9966934347741105
market_plan.EGG.h12.available,market_plan.MILK.h12.available,1.0
market_plan.EGG.h12.available,market_plan.WOOL.h12.available,1.0
market_plan.EGG.h12.available,market_plan.FERTILIZER.h12.available,1.0
market_plan.EGG.h12.available,market_plan.FERTILIZER.h12.demand_only_inventory,1.0
market_plan.EGG.h12.available,market_plan.FERTILIZER.h12.demand_only_price,1.0
market_plan.EGG.h12.demand_only_inventory,market_plan.EGG.h24.demand_only_inventory,0.9978492919578136
market_plan.EGG.h24.available,market_plan.MILK.h24.available,1.0
market_plan.EGG.h24.available,market_plan.WOOL.h24.available,1.0
market_plan.EGG.h24.available,market_plan.FERTILIZER.h24.available,1.0
market_plan.EGG.h24.available,market_plan.FERTILIZER.h24.demand_only_inventory,1.0
market_plan.EGG.h24.available,market_plan.FERTILIZER.h24.demand_only_price,1.0
market_plan.EGG.h24.available,market_worker.0.night_sale_available,1.0
market_plan.MILK.h4.available,market_plan.WOOL.h4.available,1.0
market_plan.MILK.h4.available,market_plan.FERTILIZER.h4.available,1.0
market_plan.MILK.h4.available,market_plan.FERTILIZER.h4.demand_only_inventory,1.0
market_plan.MILK.h4.available,market_plan.FERTILIZER.h4.demand_only_price,1.0
market_plan.MILK.h4.demand_only_inventory,market_plan.MILK.h12.demand_only_inventory,0.9977553742598542
market_plan.MILK.h12.available,market_plan.WOOL.h12.available,1.0
market_plan.MILK.h12.available,market_plan.FERTILIZER.h12.available,1.0
market_plan.MILK.h12.available,market_plan.FERTILIZER.h12.demand_only_inventory,1.0
market_plan.MILK.h12.available,market_plan.FERTILIZER.h12.demand_only_price,1.0
market_plan.MILK.h12.demand_only_inventory,market_plan.MILK.h24.demand_only_inventory,0.9965539961807651
market_plan.MILK.h24.available,market_plan.WOOL.h24.available,1.0
market_plan.MILK.h24.available,market_plan.FERTILIZER.h24.available,1.0
market_plan.MILK.h24.available,market_plan.FERTILIZER.h24.demand_only_inventory,1.0
market_plan.MILK.h24.available,market_plan.FERTILIZER.h24.demand_only_price,1.0
market_plan.MILK.h24.available,market_worker.0.night_sale_available,1.0
market_plan.WOOL.h4.available,market_plan.FERTILIZER.h4.available,1.0
market_plan.WOOL.h4.available,market_plan.FERTILIZER.h4.demand_only_inventory,1.0
market_plan.WOOL.h4.available,market_plan.FERTILIZER.h4.demand_only_price,1.0
market_plan.WOOL.h4.demand_only_inventory,market_plan.WOOL.h12.demand_only_inventory,0.996958648308175
market_plan.WOOL.h12.available,market_plan.FERTILIZER.h12.available,1.0
market_plan.WOOL.h12.available,market_plan.FERTILIZER.h12.demand_only_inventory,1.0
market_plan.WOOL.h12.available,market_plan.FERTILIZER.h12.demand_only_price,1.0
market_plan.WOOL.h12.demand_only_inventory,market_plan.WOOL.h24.demand_only_inventory,0.9958047167292203
market_plan.WOOL.h24.available,market_plan.FERTILIZER.h24.available,1.0
market_plan.WOOL.h24.available,market_plan.FERTILIZER.h24.demand_only_inventory,1.0
market_plan.WOOL.h24.available,market_plan.FERTILIZER.h24.demand_only_price,1.0
market_plan.WOOL.h24.available,market_worker.0.night_sale_available,1.0
market_plan.FERTILIZER.h4.available,market_plan.FERTILIZER.h4.demand_only_inventory,1.0
market_plan.FERTILIZER.h4.available,market_plan.FERTILIZER.h4.demand_only_price,1.0
market_plan.FERTILIZER.h4.demand_only_inventory,market_plan.FERTILIZER.h4.demand_only_price,1.0
market_plan.FERTILIZER.h12.available,market_plan.FERTILIZER.h12.demand_only_inventory,1.0
market_plan.FERTILIZER.h12.available,market_plan.FERTILIZER.h12.demand_only_price,1.0
market_plan.FERTILIZER.h12.demand_only_inventory,market_plan.FERTILIZER.h12.demand_only_price,1.0
market_plan.FERTILIZER.h24.available,market_plan.FERTILIZER.h24.demand_only_inventory,1.0
market_plan.FERTILIZER.h24.available,market_plan.FERTILIZER.h24.demand_only_price,1.0
