feature,family,distinct_development_values,minimum,maximum,nonzero_fraction,availability,status
capital.cash_to_reserve_ratio,cashflow,917,1.75,7869.5,1.0,current_legal_observation,provisional_not_selected
capital.reserve_shortfall,cashflow,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
delivery.unit0.active,delivery_feasibility,1,1.0,1.0,1.0,current_legal_observation,coverage_gap_constant
delivery.unit0.shed_distance,delivery_feasibility,9,0.0,8.0,0.8156077348066298,current_legal_observation,provisional_not_selected
delivery.unit0.carried_units,delivery_feasibility,16,0.0,30.0,0.14134438305709024,current_legal_observation,provisional_not_selected
delivery.unit0.conditional_sale_value,delivery_feasibility,133,0.0,7011.0,0.14134438305709024,current_legal_observation,provisional_not_selected
delivery.unit0.dump_loss_before_market,delivery_feasibility,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
delivery.unit0.delivery_refresh_slack,delivery_feasibility,26,-5.0,23.0,0.9023941068139963,current_legal_observation,provisional_not_selected
delivery.unit0.delivery_terminal_slack,delivery_feasibility,313,-6.0,718.0,0.9967771639042358,current_legal_observation,provisional_not_selected
delivery.unit0.value_per_delivery_action,delivery_feasibility,190,0.0,1484.0,0.14134438305709024,current_legal_observation,provisional_not_selected
delivery.unit1.active,delivery_feasibility,2,0.0,1.0,0.8342541436464088,current_legal_observation,provisional_not_selected
delivery.unit1.shed_distance,delivery_feasibility,9,0.0,8.0,0.8236648250460405,current_legal_observation,provisional_not_selected
delivery.unit1.carried_units,delivery_feasibility,14,0.0,24.0,0.13075506445672191,current_legal_observation,provisional_not_selected
delivery.unit1.conditional_sale_value,delivery_feasibility,148,0.0,5765.0,0.13075506445672191,current_legal_observation,provisional_not_selected
delivery.unit1.dump_loss_before_market,delivery_feasibility,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
delivery.unit1.delivery_refresh_slack,delivery_feasibility,25,-5.0,19.0,0.796731123388582,current_legal_observation,provisional_not_selected
delivery.unit1.delivery_terminal_slack,delivery_feasibility,300,-6.0,712.0,0.8321823204419889,current_legal_observation,provisional_not_selected
delivery.unit1.value_per_delivery_action,delivery_feasibility,192,0.0,1308.5,0.13075506445672191,current_legal_observation,provisional_not_selected
delivery.unit2.active,delivery_feasibility,2,0.0,1.0,0.8031767955801105,current_legal_observation,provisional_not_selected
delivery.unit2.shed_distance,delivery_feasibility,9,0.0,8.0,0.7727900552486188,current_legal_observation,provisional_not_selected
delivery.unit2.carried_units,delivery_feasibility,12,0.0,18.0,0.12569060773480664,current_legal_observation,provisional_not_selected
delivery.unit2.conditional_sale_value,delivery_feasibility,135,0.0,4670.0,0.12569060773480664,current_legal_observation,provisional_not_selected
delivery.unit2.dump_loss_before_market,delivery_feasibility,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
delivery.unit2.delivery_refresh_slack,delivery_feasibility,24,-5.0,19.0,0.7034990791896869,current_legal_observation,provisional_not_selected
delivery.unit2.delivery_terminal_slack,delivery_feasibility,279,-5.0,713.0,0.802255985267035,current_legal_observation,provisional_not_selected
delivery.unit2.value_per_delivery_action,delivery_feasibility,180,0.0,1074.6666666666667,0.12569060773480664,current_legal_observation,provisional_not_selected
delivery.unit3.active,delivery_feasibility,2,0.0,1.0,0.19705340699815838,current_legal_observation,provisional_not_selected
delivery.unit3.shed_distance,delivery_feasibility,9,0.0,8.0,0.1703499079189687,current_legal_observation,provisional_not_selected
delivery.unit3.carried_units,delivery_feasibility,9,0.0,12.0,0.02992633517495396,current_legal_observation,provisional_not_selected
delivery.unit3.conditional_sale_value,delivery_feasibility,46,0.0,2454.0,0.02992633517495396,current_legal_observation,provisional_not_selected
delivery.unit3.dump_loss_before_market,delivery_feasibility,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
delivery.unit3.delivery_refresh_slack,delivery_feasibility,22,-5.0,19.0,0.1830110497237569,current_legal_observation,provisional_not_selected
delivery.unit3.delivery_terminal_slack,delivery_feasibility,113,0.0,714.0,0.19705340699815838,current_legal_observation,provisional_not_selected
delivery.unit3.value_per_delivery_action,delivery_feasibility,53,0.0,613.5,0.02992633517495396,current_legal_observation,provisional_not_selected
own.timing.WHEAT.capped_ready_tiles,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.WHEAT.avoidable_wait_unit_days,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.WHEAT.water_now_increment_units,crop_resource_timing,13,0.0,12.0,0.07435543278084715,current_legal_observation,provisional_not_selected
own.timing.WHEAT.refresh_yield_saved_by_water,crop_resource_timing,13,0.0,12.0,0.09806629834254144,current_legal_observation,provisional_not_selected
own.timing.WHEAT.refresh_increment_from_fertilizer_given_water,crop_resource_timing,13,0.0,12.0,0.07435543278084715,current_legal_observation,provisional_not_selected
own.timing.WHEAT.next_refresh_production_events,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.WHEAT.ready_units_with_active_delivery_route,crop_resource_timing,34,0.0,33.0,0.14249539594843463,current_legal_observation,provisional_not_selected
own.timing.WHEAT.ready_units_without_terminal_route,crop_resource_timing,8,0.0,11.0,0.003913443830570903,current_legal_observation,provisional_not_selected
own.timing.WHEAT.water_death_tasks_unreachable_today,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.WHEAT.decay_within_two_actions,crop_resource_timing,3,0.0,3.0,0.001841620626151013,current_legal_observation,provisional_not_selected
own.timing.WHEAT.present,crop_resource_timing,2,0.0,1.0,0.20718232044198895,current_legal_observation,provisional_not_selected
own.timing.WHEAT.first_maturity_actions,crop_resource_timing,12,0.0,719.0,0.8328729281767956,current_legal_observation,provisional_not_selected
own.timing.WHEAT.known_decay_present,crop_resource_timing,2,0.0,1.0,0.20718232044198895,current_legal_observation,provisional_not_selected
own.timing.WHEAT.first_decay_actions,crop_resource_timing,31,0.0,719.0,0.9995395948434622,current_legal_observation,provisional_not_selected
own.timing.WHEAT.mean_worker_distance,crop_resource_timing,100,0.0,5.0,0.19935543278084714,current_legal_observation,provisional_not_selected
own.timing.CARROT.capped_ready_tiles,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.CARROT.avoidable_wait_unit_days,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.CARROT.water_now_increment_units,crop_resource_timing,13,0.0,12.0,0.04281767955801105,current_legal_observation,provisional_not_selected
own.timing.CARROT.refresh_yield_saved_by_water,crop_resource_timing,13,0.0,12.0,0.06238489871086556,current_legal_observation,provisional_not_selected
own.timing.CARROT.refresh_increment_from_fertilizer_given_water,crop_resource_timing,13,0.0,12.0,0.04281767955801105,current_legal_observation,provisional_not_selected
own.timing.CARROT.next_refresh_production_events,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.CARROT.ready_units_with_active_delivery_route,crop_resource_timing,20,0.0,22.0,0.08333333333333333,current_legal_observation,provisional_not_selected
own.timing.CARROT.ready_units_without_terminal_route,crop_resource_timing,6,0.0,6.0,0.003453038674033149,current_legal_observation,provisional_not_selected
own.timing.CARROT.water_death_tasks_unreachable_today,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.CARROT.decay_within_two_actions,crop_resource_timing,2,0.0,2.0,0.0011510128913443832,current_legal_observation,provisional_not_selected
own.timing.CARROT.present,crop_resource_timing,2,0.0,1.0,0.12822283609576426,current_legal_observation,provisional_not_selected
own.timing.CARROT.first_maturity_actions,crop_resource_timing,13,0.0,719.0,0.9033149171270718,current_legal_observation,provisional_not_selected
own.timing.CARROT.known_decay_present,crop_resource_timing,2,0.0,1.0,0.12822283609576426,current_legal_observation,provisional_not_selected
own.timing.CARROT.first_decay_actions,crop_resource_timing,25,2.0,719.0,1.0,current_legal_observation,provisional_not_selected
own.timing.CARROT.mean_worker_distance,crop_resource_timing,81,0.0,4.5,0.12246777163904236,current_legal_observation,provisional_not_selected
own.timing.TOMATO.capped_ready_tiles,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.TOMATO.avoidable_wait_unit_days,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.TOMATO.water_now_increment_units,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.TOMATO.refresh_yield_saved_by_water,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.TOMATO.refresh_increment_from_fertilizer_given_water,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.TOMATO.next_refresh_production_events,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.TOMATO.ready_units_with_active_delivery_route,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.TOMATO.ready_units_without_terminal_route,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.TOMATO.water_death_tasks_unreachable_today,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.TOMATO.decay_within_two_actions,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.TOMATO.present,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.TOMATO.first_maturity_actions,crop_resource_timing,1,719.0,719.0,1.0,current_legal_observation,coverage_gap_constant
own.timing.TOMATO.known_decay_present,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.TOMATO.first_decay_actions,crop_resource_timing,1,719.0,719.0,1.0,current_legal_observation,coverage_gap_constant
own.timing.TOMATO.mean_worker_distance,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.STRAWBERRY.capped_ready_tiles,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.STRAWBERRY.avoidable_wait_unit_days,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.STRAWBERRY.water_now_increment_units,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.STRAWBERRY.refresh_yield_saved_by_water,crop_resource_timing,15,0.0,16.0,0.049263351749539594,current_legal_observation,provisional_not_selected
own.timing.STRAWBERRY.refresh_increment_from_fertilizer_given_water,crop_resource_timing,11,0.0,12.0,0.21961325966850828,current_legal_observation,provisional_not_selected
own.timing.STRAWBERRY.next_refresh_production_events,crop_resource_timing,11,0.0,12.0,0.28591160220994477,current_legal_observation,provisional_not_selected
own.timing.STRAWBERRY.ready_units_with_active_delivery_route,crop_resource_timing,51,0.0,66.0,0.23825966850828728,current_legal_observation,provisional_not_selected
own.timing.STRAWBERRY.ready_units_without_terminal_route,crop_resource_timing,3,0.0,8.0,0.006675874769797422,current_legal_observation,provisional_not_selected
own.timing.STRAWBERRY.water_death_tasks_unreachable_today,crop_resource_timing,2,0.0,3.0,0.0009208103130755065,current_legal_observation,provisional_not_selected
own.timing.STRAWBERRY.decay_within_two_actions,crop_resource_timing,9,0.0,9.0,0.014502762430939226,current_legal_observation,provisional_not_selected
own.timing.STRAWBERRY.present,crop_resource_timing,2,0.0,1.0,0.6035911602209945,current_legal_observation,provisional_not_selected
own.timing.STRAWBERRY.first_maturity_actions,crop_resource_timing,59,0.0,719.0,0.7085635359116023,current_legal_observation,provisional_not_selected
own.timing.STRAWBERRY.known_decay_present,crop_resource_timing,2,0.0,1.0,0.0925414364640884,current_legal_observation,provisional_not_selected
own.timing.STRAWBERRY.first_decay_actions,crop_resource_timing,9,0.0,719.0,0.9861878453038674,current_legal_observation,provisional_not_selected
own.timing.STRAWBERRY.mean_worker_distance,crop_resource_timing,152,0.0,5.833333333333333,0.5985267034990792,current_legal_observation,provisional_not_selected
own.timing.MELON.capped_ready_tiles,crop_resource_timing,4,0.0,3.0,0.04742173112338858,current_legal_observation,provisional_not_selected
own.timing.MELON.avoidable_wait_unit_days,crop_resource_timing,5,0.0,24.0,0.04742173112338858,current_legal_observation,provisional_not_selected
own.timing.MELON.water_now_increment_units,crop_resource_timing,18,0.0,25.0,0.27348066298342544,current_legal_observation,provisional_not_selected
own.timing.MELON.refresh_yield_saved_by_water,crop_resource_timing,20,0.0,60.0,0.292817679558011,current_legal_observation,provisional_not_selected
own.timing.MELON.refresh_increment_from_fertilizer_given_water,crop_resource_timing,11,0.0,25.0,0.19889502762430938,current_legal_observation,provisional_not_selected
own.timing.MELON.next_refresh_production_events,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.MELON.ready_units_with_active_delivery_route,crop_resource_timing,23,0.0,125.0,0.0718232044198895,current_legal_observation,provisional_not_selected
own.timing.MELON.ready_units_without_terminal_route,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.MELON.water_death_tasks_unreachable_today,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.MELON.decay_within_two_actions,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.timing.MELON.present,crop_resource_timing,2,0.0,1.0,0.6767955801104972,current_legal_observation,provisional_not_selected
own.timing.MELON.first_maturity_actions,crop_resource_timing,61,0.0,719.0,0.9194290976058932,current_legal_observation,provisional_not_selected
own.timing.MELON.known_decay_present,crop_resource_timing,2,0.0,1.0,0.6767955801104972,current_legal_observation,provisional_not_selected
own.timing.MELON.first_decay_actions,crop_resource_timing,72,28.0,719.0,1.0,current_legal_observation,provisional_not_selected
own.timing.MELON.mean_worker_distance,crop_resource_timing,46,0.0,4.166666666666667,0.6685082872928176,current_legal_observation,provisional_not_selected
own.husbandry.GOOSE.escape_prevented_by_feed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.husbandry.GOOSE.refresh_units_saved_by_feed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.husbandry.GOOSE.care_bank_marginal,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.husbandry.GOOSE.next_production_events,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.husbandry.GOOSE.cap_headroom,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.husbandry.GOOSE.banked_bonus_at_risk_if_unfed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.husbandry.GOOSE.next_fed_production_saturation,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.husbandry.COW.escape_prevented_by_feed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.husbandry.COW.refresh_units_saved_by_feed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.husbandry.COW.care_bank_marginal,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.husbandry.COW.next_production_events,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.husbandry.COW.cap_headroom,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.husbandry.COW.banked_bonus_at_risk_if_unfed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.husbandry.COW.next_fed_production_saturation,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.husbandry.SHEEP.escape_prevented_by_feed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.husbandry.SHEEP.refresh_units_saved_by_feed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.husbandry.SHEEP.care_bank_marginal,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.husbandry.SHEEP.next_production_events,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.husbandry.SHEEP.cap_headroom,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.husbandry.SHEEP.banked_bonus_at_risk_if_unfed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
own.husbandry.SHEEP.next_fed_production_saturation,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.WHEAT.capped_ready_tiles,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.WHEAT.avoidable_wait_unit_days,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.WHEAT.water_now_increment_units,crop_resource_timing,7,0.0,6.0,0.056860036832412524,current_legal_observation,provisional_not_selected
opponent.timing.WHEAT.refresh_yield_saved_by_water,crop_resource_timing,7,0.0,6.0,0.06975138121546962,current_legal_observation,provisional_not_selected
opponent.timing.WHEAT.refresh_increment_from_fertilizer_given_water,crop_resource_timing,7,0.0,6.0,0.056860036832412524,current_legal_observation,provisional_not_selected
opponent.timing.WHEAT.next_refresh_production_events,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.WHEAT.ready_units_with_active_delivery_route,crop_resource_timing,19,0.0,20.0,0.13858195211786373,current_legal_observation,provisional_not_selected
opponent.timing.WHEAT.ready_units_without_terminal_route,crop_resource_timing,3,0.0,2.0,0.0009208103130755065,current_legal_observation,provisional_not_selected
opponent.timing.WHEAT.water_death_tasks_unreachable_today,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.WHEAT.decay_within_two_actions,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.WHEAT.present,crop_resource_timing,2,0.0,1.0,0.20534069981583794,current_legal_observation,provisional_not_selected
opponent.timing.WHEAT.first_maturity_actions,crop_resource_timing,12,0.0,719.0,0.8409300184162063,current_legal_observation,provisional_not_selected
opponent.timing.WHEAT.known_decay_present,crop_resource_timing,2,0.0,1.0,0.20534069981583794,current_legal_observation,provisional_not_selected
opponent.timing.WHEAT.first_decay_actions,crop_resource_timing,28,12.0,719.0,1.0,current_legal_observation,provisional_not_selected
opponent.timing.WHEAT.mean_worker_distance,crop_resource_timing,62,0.0,5.6,0.19843462246777163,current_legal_observation,provisional_not_selected
opponent.timing.CARROT.capped_ready_tiles,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.CARROT.avoidable_wait_unit_days,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.CARROT.water_now_increment_units,crop_resource_timing,7,0.0,6.0,0.0285451197053407,current_legal_observation,provisional_not_selected
opponent.timing.CARROT.refresh_yield_saved_by_water,crop_resource_timing,7,0.0,6.0,0.03821362799263352,current_legal_observation,provisional_not_selected
opponent.timing.CARROT.refresh_increment_from_fertilizer_given_water,crop_resource_timing,7,0.0,6.0,0.0285451197053407,current_legal_observation,provisional_not_selected
opponent.timing.CARROT.next_refresh_production_events,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.CARROT.ready_units_with_active_delivery_route,crop_resource_timing,12,0.0,12.0,0.07044198895027624,current_legal_observation,provisional_not_selected
opponent.timing.CARROT.ready_units_without_terminal_route,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.CARROT.water_death_tasks_unreachable_today,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.CARROT.decay_within_two_actions,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.CARROT.present,crop_resource_timing,2,0.0,1.0,0.12338858195211787,current_legal_observation,provisional_not_selected
opponent.timing.CARROT.first_maturity_actions,crop_resource_timing,13,0.0,719.0,0.9185082872928176,current_legal_observation,provisional_not_selected
opponent.timing.CARROT.known_decay_present,crop_resource_timing,2,0.0,1.0,0.12338858195211787,current_legal_observation,provisional_not_selected
opponent.timing.CARROT.first_decay_actions,crop_resource_timing,22,12.0,719.0,1.0,current_legal_observation,provisional_not_selected
opponent.timing.CARROT.mean_worker_distance,crop_resource_timing,46,0.0,6.5,0.11832412523020258,current_legal_observation,provisional_not_selected
opponent.timing.TOMATO.capped_ready_tiles,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.TOMATO.avoidable_wait_unit_days,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.TOMATO.water_now_increment_units,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.TOMATO.refresh_yield_saved_by_water,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.TOMATO.refresh_increment_from_fertilizer_given_water,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.TOMATO.next_refresh_production_events,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.TOMATO.ready_units_with_active_delivery_route,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.TOMATO.ready_units_without_terminal_route,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.TOMATO.water_death_tasks_unreachable_today,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.TOMATO.decay_within_two_actions,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.TOMATO.present,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.TOMATO.first_maturity_actions,crop_resource_timing,1,719.0,719.0,1.0,current_legal_observation,coverage_gap_constant
opponent.timing.TOMATO.known_decay_present,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.TOMATO.first_decay_actions,crop_resource_timing,1,719.0,719.0,1.0,current_legal_observation,coverage_gap_constant
opponent.timing.TOMATO.mean_worker_distance,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.STRAWBERRY.capped_ready_tiles,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.STRAWBERRY.avoidable_wait_unit_days,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.STRAWBERRY.water_now_increment_units,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.STRAWBERRY.refresh_yield_saved_by_water,crop_resource_timing,5,0.0,4.0,0.03199815837937385,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.refresh_increment_from_fertilizer_given_water,crop_resource_timing,12,0.0,13.0,0.23872007366482503,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.next_refresh_production_events,crop_resource_timing,12,0.0,13.0,0.302255985267035,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.ready_units_with_active_delivery_route,crop_resource_timing,66,0.0,66.0,0.24148250460405157,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.ready_units_without_terminal_route,crop_resource_timing,3,0.0,4.0,0.004604051565377533,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.water_death_tasks_unreachable_today,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.STRAWBERRY.decay_within_two_actions,crop_resource_timing,10,0.0,13.0,0.015883977900552487,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.present,crop_resource_timing,2,0.0,1.0,0.6091160220994475,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.first_maturity_actions,crop_resource_timing,58,0.0,719.0,0.7002762430939227,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.known_decay_present,crop_resource_timing,2,0.0,1.0,0.10082872928176796,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.first_decay_actions,crop_resource_timing,9,0.0,719.0,0.988950276243094,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.mean_worker_distance,crop_resource_timing,206,0.0,6.5,0.6035911602209945,current_legal_observation,provisional_not_selected
opponent.timing.MELON.capped_ready_tiles,crop_resource_timing,5,0.0,4.0,0.03867403314917127,current_legal_observation,provisional_not_selected
opponent.timing.MELON.avoidable_wait_unit_days,crop_resource_timing,5,0.0,24.0,0.03867403314917127,current_legal_observation,provisional_not_selected
opponent.timing.MELON.water_now_increment_units,crop_resource_timing,18,0.0,25.0,0.2541436464088398,current_legal_observation,provisional_not_selected
opponent.timing.MELON.refresh_yield_saved_by_water,crop_resource_timing,21,0.0,78.0,0.27532228360957645,current_legal_observation,provisional_not_selected
opponent.timing.MELON.refresh_increment_from_fertilizer_given_water,crop_resource_timing,11,0.0,25.0,0.17679558011049723,current_legal_observation,provisional_not_selected
opponent.timing.MELON.next_refresh_production_events,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.MELON.ready_units_with_active_delivery_route,crop_resource_timing,19,0.0,125.0,0.06629834254143646,current_legal_observation,provisional_not_selected
opponent.timing.MELON.ready_units_without_terminal_route,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.MELON.water_death_tasks_unreachable_today,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.MELON.decay_within_two_actions,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.MELON.present,crop_resource_timing,2,0.0,1.0,0.6712707182320442,current_legal_observation,provisional_not_selected
opponent.timing.MELON.first_maturity_actions,crop_resource_timing,61,0.0,719.0,0.9226519337016574,current_legal_observation,provisional_not_selected
opponent.timing.MELON.known_decay_present,crop_resource_timing,2,0.0,1.0,0.6712707182320442,current_legal_observation,provisional_not_selected
opponent.timing.MELON.first_decay_actions,crop_resource_timing,72,28.0,719.0,1.0,current_legal_observation,provisional_not_selected
opponent.timing.MELON.mean_worker_distance,crop_resource_timing,57,0.0,4.8,0.6657458563535912,current_legal_observation,provisional_not_selected
opponent.husbandry.GOOSE.escape_prevented_by_feed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.GOOSE.refresh_units_saved_by_feed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.GOOSE.care_bank_marginal,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.GOOSE.next_production_events,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.GOOSE.cap_headroom,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.GOOSE.banked_bonus_at_risk_if_unfed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.GOOSE.next_fed_production_saturation,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.COW.escape_prevented_by_feed,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
