feature,family,distinct_development_values,minimum,maximum,nonzero_fraction,availability,status
opponent.timing.TOMATO.present,crop_resource_timing,2,0.0,1.0,0.44129834254143646,current_legal_observation,provisional_not_selected
opponent.timing.TOMATO.first_maturity_actions,crop_resource_timing,45,0.0,719.0,0.7914364640883977,current_legal_observation,provisional_not_selected
opponent.timing.TOMATO.known_decay_present,crop_resource_timing,2,0.0,1.0,0.08287292817679558,current_legal_observation,provisional_not_selected
opponent.timing.TOMATO.first_decay_actions,crop_resource_timing,9,0.0,719.0,0.988950276243094,current_legal_observation,provisional_not_selected
opponent.timing.TOMATO.mean_worker_distance,crop_resource_timing,20,0.0,5.0,0.4330110497237569,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.capped_ready_tiles,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.STRAWBERRY.avoidable_wait_unit_days,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.STRAWBERRY.water_now_increment_units,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.STRAWBERRY.refresh_yield_saved_by_water,crop_resource_timing,3,0.0,2.0,0.12569060773480664,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.refresh_increment_from_fertilizer_given_water,crop_resource_timing,2,0.0,1.0,0.009668508287292817,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.next_refresh_production_events,crop_resource_timing,3,0.0,2.0,0.18370165745856354,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.ready_units_with_active_delivery_route,crop_resource_timing,3,0.0,4.0,0.11878453038674033,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.ready_units_without_terminal_route,crop_resource_timing,2,0.0,2.0,0.0013812154696132596,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.water_death_tasks_unreachable_today,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.STRAWBERRY.decay_within_two_actions,crop_resource_timing,3,0.0,2.0,0.0055248618784530384,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.present,crop_resource_timing,2,0.0,1.0,0.4861878453038674,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.first_maturity_actions,crop_resource_timing,57,0.0,719.0,0.8121546961325967,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.known_decay_present,crop_resource_timing,2,0.0,1.0,0.03591160220994475,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.first_decay_actions,crop_resource_timing,8,0.0,719.0,0.994475138121547,current_legal_observation,provisional_not_selected
opponent.timing.STRAWBERRY.mean_worker_distance,crop_resource_timing,14,0.0,4.0,0.47306629834254144,current_legal_observation,provisional_not_selected
opponent.timing.MELON.capped_ready_tiles,crop_resource_timing,17,0.0,25.0,0.11878453038674033,current_legal_observation,provisional_not_selected
opponent.timing.MELON.avoidable_wait_unit_days,crop_resource_timing,13,0.0,252.0,0.09392265193370165,current_legal_observation,provisional_not_selected
opponent.timing.MELON.water_now_increment_units,crop_resource_timing,18,0.0,25.0,0.1850828729281768,current_legal_observation,provisional_not_selected
opponent.timing.MELON.refresh_yield_saved_by_water,crop_resource_timing,18,0.0,25.0,0.2265193370165746,current_legal_observation,provisional_not_selected
opponent.timing.MELON.refresh_increment_from_fertilizer_given_water,crop_resource_timing,19,0.0,25.0,0.16022099447513813,current_legal_observation,provisional_not_selected
opponent.timing.MELON.next_refresh_production_events,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.MELON.ready_units_with_active_delivery_route,crop_resource_timing,33,0.0,150.0,0.1132596685082873,current_legal_observation,provisional_not_selected
opponent.timing.MELON.ready_units_without_terminal_route,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.MELON.water_death_tasks_unreachable_today,crop_resource_timing,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.timing.MELON.decay_within_two_actions,crop_resource_timing,2,0.0,4.0,0.0027624309392265192,current_legal_observation,provisional_not_selected
opponent.timing.MELON.present,crop_resource_timing,2,0.0,1.0,0.43370165745856354,current_legal_observation,provisional_not_selected
opponent.timing.MELON.first_maturity_actions,crop_resource_timing,61,0.0,719.0,0.8701657458563536,current_legal_observation,provisional_not_selected
opponent.timing.MELON.known_decay_present,crop_resource_timing,2,0.0,1.0,0.43370165745856354,current_legal_observation,provisional_not_selected
opponent.timing.MELON.first_decay_actions,crop_resource_timing,79,0.0,719.0,0.9917127071823204,current_legal_observation,provisional_not_selected
opponent.timing.MELON.mean_worker_distance,crop_resource_timing,40,0.0,5.384615384615385,0.425414364640884,current_legal_observation,provisional_not_selected
opponent.husbandry.GOOSE.escape_prevented_by_feed,animal_feed_care_interactions,2,0.0,1.0,0.004143646408839779,current_legal_observation,provisional_not_selected
opponent.husbandry.GOOSE.refresh_units_saved_by_feed,animal_feed_care_interactions,5,0.0,6.0,0.14019337016574585,current_legal_observation,provisional_not_selected
opponent.husbandry.GOOSE.care_bank_marginal,animal_feed_care_interactions,3,0.0,2.0,0.3328729281767956,current_legal_observation,provisional_not_selected
opponent.husbandry.GOOSE.next_production_events,animal_feed_care_interactions,2,0.0,2.0,0.45027624309392267,current_legal_observation,provisional_not_selected
opponent.husbandry.GOOSE.cap_headroom,animal_feed_care_interactions,5,0.0,8.0,0.494475138121547,current_legal_observation,provisional_not_selected
opponent.husbandry.GOOSE.banked_bonus_at_risk_if_unfed,animal_feed_care_interactions,5,0.0,6.0,0.14502762430939226,current_legal_observation,provisional_not_selected
opponent.husbandry.GOOSE.next_fed_production_saturation,animal_feed_care_interactions,3,0.0,4.0,0.0055248618784530384,current_legal_observation,provisional_not_selected
opponent.husbandry.COW.escape_prevented_by_feed,animal_feed_care_interactions,3,0.0,2.0,0.011740331491712707,current_legal_observation,provisional_not_selected
opponent.husbandry.COW.refresh_units_saved_by_feed,animal_feed_care_interactions,6,0.0,10.0,0.06629834254143646,current_legal_observation,provisional_not_selected
opponent.husbandry.COW.care_bank_marginal,animal_feed_care_interactions,3,0.0,2.0,0.3611878453038674,current_legal_observation,provisional_not_selected
opponent.husbandry.COW.next_production_events,animal_feed_care_interactions,2,0.0,2.0,0.20165745856353592,current_legal_observation,provisional_not_selected
opponent.husbandry.COW.cap_headroom,animal_feed_care_interactions,5,0.0,12.0,0.4889502762430939,current_legal_observation,provisional_not_selected
opponent.husbandry.COW.banked_bonus_at_risk_if_unfed,animal_feed_care_interactions,6,0.0,10.0,0.06077348066298342,current_legal_observation,provisional_not_selected
opponent.husbandry.COW.next_fed_production_saturation,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
opponent.husbandry.SHEEP.escape_prevented_by_feed,animal_feed_care_interactions,2,0.0,1.0,0.006906077348066298,current_legal_observation,provisional_not_selected
opponent.husbandry.SHEEP.refresh_units_saved_by_feed,animal_feed_care_interactions,5,0.0,5.0,0.09599447513812155,current_legal_observation,provisional_not_selected
opponent.husbandry.SHEEP.care_bank_marginal,animal_feed_care_interactions,3,0.0,2.0,0.31077348066298344,current_legal_observation,provisional_not_selected
opponent.husbandry.SHEEP.next_production_events,animal_feed_care_interactions,2,0.0,1.0,0.26795580110497236,current_legal_observation,provisional_not_selected
opponent.husbandry.SHEEP.cap_headroom,animal_feed_care_interactions,6,0.0,12.0,0.494475138121547,current_legal_observation,provisional_not_selected
opponent.husbandry.SHEEP.banked_bonus_at_risk_if_unfed,animal_feed_care_interactions,5,0.0,5.0,0.09599447513812155,current_legal_observation,provisional_not_selected
opponent.husbandry.SHEEP.next_fed_production_saturation,animal_feed_care_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.WHEAT.own_held_and_ready_wave,market_supply_demand_interactions,31,0.0,32.0,0.9917127071823204,current_legal_observation,provisional_not_selected
pressure.WHEAT.opponent_visible_ready_units,market_supply_demand_interactions,20,0.0,20.0,0.44337016574585636,current_legal_observation,provisional_not_selected
pressure.WHEAT.wave_conditional_revenue,market_supply_demand_interactions,537,0.0,1568.0,0.9917127071823204,current_legal_observation,provisional_not_selected
pressure.WHEAT.wave_average_price,market_supply_demand_interactions,569,0.0,55.0,0.9917127071823204,current_legal_observation,provisional_not_selected
pressure.WHEAT.wave_price_impact_cost,market_supply_demand_interactions,28,0.0,28.0,0.5966850828729282,current_legal_observation,provisional_not_selected
pressure.WHEAT.known_demand_next_day,market_supply_demand_interactions,25,0.0,43.0,0.994475138121547,current_legal_observation,provisional_not_selected
pressure.WHEAT.demand_only_next_day_price_change,market_supply_demand_interactions,2,0.0,1.0,0.6367403314917127,current_legal_observation,provisional_not_selected
pressure.WHEAT.wave_minus_known_day_demand,market_supply_demand_interactions,51,-31.0,20.0,0.9650092081031307,current_legal_observation,provisional_not_selected
pressure.WHEAT.visible_rival_supply_stress_price,market_supply_demand_interactions,30,25.0,55.0,1.0,current_legal_observation,provisional_not_selected
pressure.WHEAT.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,530,0.0,1557.0,0.9917127071823204,current_legal_observation,provisional_not_selected
pressure.CARROT.own_held_and_ready_wave,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.CARROT.opponent_visible_ready_units,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.CARROT.wave_conditional_revenue,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.CARROT.wave_average_price,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.CARROT.wave_price_impact_cost,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.CARROT.known_demand_next_day,market_supply_demand_interactions,22,0.0,43.0,0.9875690607734806,current_legal_observation,provisional_not_selected
pressure.CARROT.demand_only_next_day_price_change,market_supply_demand_interactions,36,0.0,39.0,0.4074585635359116,current_legal_observation,provisional_not_selected
pressure.CARROT.wave_minus_known_day_demand,market_supply_demand_interactions,22,-43.0,0.0,0.9875690607734806,current_legal_observation,provisional_not_selected
pressure.CARROT.visible_rival_supply_stress_price,market_supply_demand_interactions,80,35.0,235.0,1.0,current_legal_observation,provisional_not_selected
pressure.CARROT.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.TOMATO.own_held_and_ready_wave,market_supply_demand_interactions,13,0.0,12.0,0.39986187845303867,current_legal_observation,provisional_not_selected
pressure.TOMATO.opponent_visible_ready_units,market_supply_demand_interactions,7,0.0,6.0,0.1664364640883978,current_legal_observation,provisional_not_selected
pressure.TOMATO.wave_conditional_revenue,market_supply_demand_interactions,267,0.0,979.0,0.39986187845303867,current_legal_observation,provisional_not_selected
pressure.TOMATO.wave_average_price,market_supply_demand_interactions,255,0.0,289.0,0.39986187845303867,current_legal_observation,provisional_not_selected
pressure.TOMATO.wave_price_impact_cost,market_supply_demand_interactions,21,0.0,35.0,0.2085635359116022,current_legal_observation,provisional_not_selected
pressure.TOMATO.known_demand_next_day,market_supply_demand_interactions,18,0.0,31.0,0.994475138121547,current_legal_observation,provisional_not_selected
pressure.TOMATO.demand_only_next_day_price_change,market_supply_demand_interactions,66,0.0,75.0,0.7382596685082873,current_legal_observation,provisional_not_selected
pressure.TOMATO.wave_minus_known_day_demand,market_supply_demand_interactions,31,-31.0,11.0,0.9958563535911602,current_legal_observation,provisional_not_selected
pressure.TOMATO.visible_rival_supply_stress_price,market_supply_demand_interactions,152,46.0,434.0,1.0,current_legal_observation,provisional_not_selected
pressure.TOMATO.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,265,0.0,965.0,0.39986187845303867,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.own_held_and_ready_wave,market_supply_demand_interactions,4,0.0,6.0,0.35151933701657456,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.opponent_visible_ready_units,market_supply_demand_interactions,3,0.0,4.0,0.12223756906077347,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.wave_conditional_revenue,market_supply_demand_interactions,319,0.0,1312.0,0.35151933701657456,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.wave_average_price,market_supply_demand_interactions,258,0.0,328.0,0.35151933701657456,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.wave_price_impact_cost,market_supply_demand_interactions,22,0.0,52.0,0.2578268876611418,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.known_demand_next_day,market_supply_demand_interactions,22,0.0,37.0,0.994475138121547,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.demand_only_next_day_price_change,market_supply_demand_interactions,15,0.0,16.0,0.9937845303867403,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.wave_minus_known_day_demand,market_supply_demand_interactions,34,-37.0,5.0,0.9965469613259669,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.visible_rival_supply_stress_price,market_supply_demand_interactions,190,116.0,328.0,1.0,current_legal_observation,provisional_not_selected
pressure.STRAWBERRY.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,331,0.0,1312.0,0.35151933701657456,current_legal_observation,provisional_not_selected
pressure.MELON.own_held_and_ready_wave,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.MELON.opponent_visible_ready_units,market_supply_demand_interactions,30,0.0,150.0,0.1298342541436464,current_legal_observation,provisional_not_selected
pressure.MELON.wave_conditional_revenue,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.MELON.wave_average_price,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.MELON.wave_price_impact_cost,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.MELON.known_demand_next_day,market_supply_demand_interactions,2,0.0,1.0,0.9668508287292817,current_legal_observation,provisional_not_selected
pressure.MELON.demand_only_next_day_price_change,market_supply_demand_interactions,6,0.0,6.0,0.7679558011049724,current_legal_observation,provisional_not_selected
pressure.MELON.wave_minus_known_day_demand,market_supply_demand_interactions,2,-1.0,0.0,0.9668508287292817,current_legal_observation,provisional_not_selected
pressure.MELON.visible_rival_supply_stress_price,market_supply_demand_interactions,50,1.0,280.0,1.0,current_legal_observation,provisional_not_selected
pressure.MELON.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.EGG.own_held_and_ready_wave,market_supply_demand_interactions,10,0.0,12.0,0.8547421731123389,current_legal_observation,provisional_not_selected
pressure.EGG.opponent_visible_ready_units,market_supply_demand_interactions,5,0.0,8.0,0.15400552486187846,current_legal_observation,provisional_not_selected
pressure.EGG.wave_conditional_revenue,market_supply_demand_interactions,197,0.0,586.0,0.8547421731123389,current_legal_observation,provisional_not_selected
pressure.EGG.wave_average_price,market_supply_demand_interactions,123,0.0,67.5,0.8547421731123389,current_legal_observation,provisional_not_selected
pressure.EGG.wave_price_impact_cost,market_supply_demand_interactions,11,0.0,14.0,0.2322744014732965,current_legal_observation,provisional_not_selected
pressure.EGG.known_demand_next_day,market_supply_demand_interactions,18,0.0,25.0,0.9910220994475138,current_legal_observation,provisional_not_selected
pressure.EGG.demand_only_next_day_price_change,market_supply_demand_interactions,6,0.0,5.0,0.5177255985267035,current_legal_observation,provisional_not_selected
pressure.EGG.wave_minus_known_day_demand,market_supply_demand_interactions,32,-23.0,11.0,0.9921731123388582,current_legal_observation,provisional_not_selected
pressure.EGG.visible_rival_supply_stress_price,market_supply_demand_interactions,27,42.0,68.0,1.0,current_legal_observation,provisional_not_selected
pressure.EGG.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,192,0.0,586.0,0.8547421731123389,current_legal_observation,provisional_not_selected
pressure.MILK.own_held_and_ready_wave,market_supply_demand_interactions,5,0.0,12.0,0.38743093922651933,current_legal_observation,provisional_not_selected
pressure.MILK.opponent_visible_ready_units,market_supply_demand_interactions,5,0.0,12.0,0.06767955801104972,current_legal_observation,provisional_not_selected
pressure.MILK.wave_conditional_revenue,market_supply_demand_interactions,342,0.0,2668.0,0.38743093922651933,current_legal_observation,provisional_not_selected
pressure.MILK.wave_average_price,market_supply_demand_interactions,333,0.0,358.0,0.38743093922651933,current_legal_observation,provisional_not_selected
pressure.MILK.wave_price_impact_cost,market_supply_demand_interactions,50,0.0,171.0,0.3777624309392265,current_legal_observation,provisional_not_selected
pressure.MILK.known_demand_next_day,market_supply_demand_interactions,18,0.0,31.0,0.994475138121547,current_legal_observation,provisional_not_selected
pressure.MILK.demand_only_next_day_price_change,market_supply_demand_interactions,29,0.0,36.0,0.9937845303867403,current_legal_observation,provisional_not_selected
pressure.MILK.wave_minus_known_day_demand,market_supply_demand_interactions,24,-31.0,11.0,0.994475138121547,current_legal_observation,provisional_not_selected
pressure.MILK.visible_rival_supply_stress_price,market_supply_demand_interactions,230,34.0,364.0,1.0,current_legal_observation,provisional_not_selected
pressure.MILK.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,346,0.0,2668.0,0.38743093922651933,current_legal_observation,provisional_not_selected
pressure.WOOL.own_held_and_ready_wave,market_supply_demand_interactions,8,0.0,10.0,0.46892265193370164,current_legal_observation,provisional_not_selected
pressure.WOOL.opponent_visible_ready_units,market_supply_demand_interactions,5,0.0,6.0,0.09668508287292818,current_legal_observation,provisional_not_selected
pressure.WOOL.wave_conditional_revenue,market_supply_demand_interactions,159,0.0,2038.0,0.46892265193370164,current_legal_observation,provisional_not_selected
pressure.WOOL.wave_average_price,market_supply_demand_interactions,151,0.0,247.0,0.46892265193370164,current_legal_observation,provisional_not_selected
pressure.WOOL.wave_price_impact_cost,market_supply_demand_interactions,39,0.0,130.0,0.3611878453038674,current_legal_observation,provisional_not_selected
pressure.WOOL.known_demand_next_day,market_supply_demand_interactions,12,0.0,25.0,0.9910220994475138,current_legal_observation,provisional_not_selected
pressure.WOOL.demand_only_next_day_price_change,market_supply_demand_interactions,54,0.0,77.0,0.8961786372007366,current_legal_observation,provisional_not_selected
pressure.WOOL.wave_minus_known_day_demand,market_supply_demand_interactions,25,-25.0,9.0,0.9910220994475138,current_legal_observation,provisional_not_selected
pressure.WOOL.visible_rival_supply_stress_price,market_supply_demand_interactions,92,1.0,247.0,1.0,current_legal_observation,provisional_not_selected
pressure.WOOL.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,164,0.0,2038.0,0.46892265193370164,current_legal_observation,provisional_not_selected
pressure.FERTILIZER.own_held_and_ready_wave,market_supply_demand_interactions,8,0.0,7.0,0.8793738489871087,current_legal_observation,provisional_not_selected
pressure.FERTILIZER.opponent_visible_ready_units,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.wave_conditional_revenue,market_supply_demand_interactions,333,0.0,641.0,0.8793738489871087,current_legal_observation,provisional_not_selected
pressure.FERTILIZER.wave_average_price,market_supply_demand_interactions,262,0.0,100.0,0.8793738489871087,current_legal_observation,provisional_not_selected
pressure.FERTILIZER.wave_price_impact_cost,market_supply_demand_interactions,6,0.0,5.0,0.4270257826887661,current_legal_observation,provisional_not_selected
pressure.FERTILIZER.known_demand_next_day,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.demand_only_next_day_price_change,market_supply_demand_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
pressure.FERTILIZER.wave_minus_known_day_demand,market_supply_demand_interactions,8,0.0,7.0,0.8793738489871087,current_legal_observation,provisional_not_selected
pressure.FERTILIZER.visible_rival_supply_stress_price,market_supply_demand_interactions,52,49.0,100.0,1.0,current_legal_observation,provisional_not_selected
pressure.FERTILIZER.wave_revenue_after_rival_supply_stress,market_supply_demand_interactions,333,0.0,641.0,0.8793738489871087,current_legal_observation,provisional_not_selected
interactions.water_bonus_under_overflow_pressure,cross_resource_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
interactions.capacity_pressure_per_worker,cross_resource_interactions,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
interactions.ready_units_per_worker_turn_today,cross_resource_interactions,91,0.0,2.0,0.8970994475138122,current_legal_observation,provisional_not_selected
interactions.terminal_carry_at_risk,cross_resource_interactions,9,0.0,12.0,0.004373848987108656,current_legal_observation,provisional_not_selected
history.lag1.available,causal_market_history,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
history.lag1.cash_change,causal_market_history,203,-400.0,2104.0,0.36095764272559855,current_and_past_legal_observations,provisional_not_selected
history.lag1.WHEAT.inventory_change,causal_market_history,15,-6.0,10.0,0.24171270718232044,current_and_past_legal_observations,provisional_not_selected
history.lag1.WHEAT.price_log_change,causal_market_history,22,-0.03077165866675366,0.03636764417087479,0.025552486187845305,current_and_past_legal_observations,provisional_not_selected
history.lag1.CARROT.inventory_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag1.CARROT.price_log_change,causal_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
history.lag1.TOMATO.inventory_change,causal_market_history,3,0.0,4.0,0.0055248618784530384,current_and_past_legal_observations,provisional_not_selected
history.lag1.TOMATO.price_log_change,causal_market_history,6,-0.02127739844728485,0.0,0.003453038674033149,current_and_past_legal_observations,provisional_not_selected
history.lag1.STRAWBERRY.inventory_change,causal_market_history,3,0.0,4.0,0.010128913443830571,current_and_past_legal_observations,provisional_not_selected
history.lag1.STRAWBERRY.price_log_change,causal_market_history,16,-0.01739174271186922,0.0,0.008517495395948435,current_and_past_legal_observations,provisional_not_selected
history.lag1.MELON.inventory_change,causal_market_history,2,0.0,18.0,0.0027624309392265192,current_and_past_legal_observations,provisional_not_selected
history.lag1.MELON.price_log_change,causal_market_history,2,-0.19885085874516517,0.0,0.0027624309392265192,current_and_past_legal_observations,provisional_not_selected
history.lag1.EGG.inventory_change,causal_market_history,6,0.0,8.0,0.024631675874769797,current_and_past_legal_observations,provisional_not_selected
history.lag1.EGG.price_log_change,causal_market_history,8,-0.040821994520255166,0.0,0.005985267034990792,current_and_past_legal_observations,provisional_not_selected
history.lag1.MILK.inventory_change,causal_market_history,4,0.0,12.0,0.023480662983425413,current_and_past_legal_observations,provisional_not_selected
history.lag1.MILK.price_log_change,causal_market_history,33,-0.3532793549375942,0.0,0.022790055248618785,current_and_past_legal_observations,provisional_not_selected
history.lag1.WOOL.inventory_change,causal_market_history,4,0.0,12.0,0.014042357274401474,current_and_past_legal_observations,provisional_not_selected
history.lag1.WOOL.price_log_change,causal_market_history,14,-0.17988550199607356,0.0,0.012430939226519336,current_and_past_legal_observations,provisional_not_selected
history.lag1.FERTILIZER.inventory_change,causal_market_history,6,0.0,6.0,0.06606813996316759,current_and_past_legal_observations,provisional_not_selected
history.lag1.FERTILIZER.price_log_change,causal_market_history,23,-0.019802627296179754,0.0,0.017955801104972375,current_and_past_legal_observations,provisional_not_selected
history.lag24.available,causal_market_history,2,0.0,1.0,0.9668508287292817,current_and_past_legal_observations,provisional_not_selected
history.lag24.cash_change,causal_market_history,999,-2824.0,6758.0,0.9668508287292817,current_and_past_legal_observations,provisional_not_selected
history.lag24.WHEAT.inventory_change,causal_market_history,62,-55.0,17.0,0.9661602209944752,current_and_past_legal_observations,provisional_not_selected
history.lag24.WHEAT.price_log_change,causal_market_history,43,-0.03077165866675366,0.2151113796169455,0.7361878453038674,current_and_past_legal_observations,provisional_not_selected
history.lag24.CARROT.inventory_change,causal_market_history,29,-43.0,0.0,0.9668508287292817,current_and_past_legal_observations,provisional_not_selected
history.lag24.CARROT.price_log_change,causal_market_history,111,0.0,0.19621066895462183,0.4053867403314917,current_and_past_legal_observations,provisional_not_selected
history.lag24.TOMATO.inventory_change,causal_market_history,41,-31.0,11.0,0.9654696132596685,current_and_past_legal_observations,provisional_not_selected
history.lag24.TOMATO.price_log_change,causal_market_history,268,-0.12188981760903689,0.22143268691058032,0.6857734806629834,current_and_past_legal_observations,provisional_not_selected
history.lag24.STRAWBERRY.inventory_change,causal_market_history,42,-37.0,7.0,0.9661602209944752,current_and_past_legal_observations,provisional_not_selected
history.lag24.STRAWBERRY.price_log_change,causal_market_history,579,-0.07723134793599017,0.08515780834030677,0.9571823204419889,current_and_past_legal_observations,provisional_not_selected
history.lag24.MELON.inventory_change,causal_market_history,9,-1.0,99.0,0.9585635359116023,current_and_past_legal_observations,provisional_not_selected
history.lag24.MELON.price_log_change,causal_market_history,40,-5.0106352940962555,1.3862943611198906,0.7596685082872928,current_and_past_legal_observations,provisional_not_selected
history.lag24.EGG.inventory_change,causal_market_history,34,-25.0,15.0,0.9592541436464088,current_and_past_legal_observations,provisional_not_selected
history.lag24.EGG.price_log_change,causal_market_history,57,-0.08338160893905101,0.083381608939051,0.406767955801105,current_and_past_legal_observations,provisional_not_selected
history.lag24.MILK.inventory_change,causal_market_history,44,-31.0,23.0,0.9654696132596685,current_and_past_legal_observations,provisional_not_selected
history.lag24.MILK.price_log_change,causal_market_history,611,-0.3983476403393005,0.3184537311185346,0.9502762430939227,current_and_past_legal_observations,provisional_not_selected
history.lag24.WOOL.inventory_change,causal_market_history,19,-25.0,15.0,0.9668508287292817,current_and_past_legal_observations,provisional_not_selected
history.lag24.WOOL.price_log_change,causal_market_history,252,-2.2823823856765264,2.667228206581955,0.8326427255985267,current_and_past_legal_observations,provisional_not_selected
history.lag24.FERTILIZER.inventory_change,causal_market_history,20,0.0,20.0,0.9378453038674033,current_and_past_legal_observations,provisional_not_selected
history.lag24.FERTILIZER.price_log_change,causal_market_history,111,-0.07847161544149521,0.0,0.8519797421731123,current_and_past_legal_observations,provisional_not_selected
market_plan.WHEAT.own_ready_units,post_decision_inventory,20,0.0,20.0,0.880524861878453,current_legal_observation,provisional_not_selected
market_plan.WHEAT.rival_ready_units,post_decision_inventory,20,0.0,20.0,0.44337016574585636,current_legal_observation,provisional_not_selected
market_plan.WHEAT.shed_units,post_decision_inventory,19,0.0,20.0,0.7790055248618785,current_legal_observation,provisional_not_selected
market_plan.WHEAT.carried_units,post_decision_inventory,21,0.0,20.0,0.8121546961325967,current_legal_observation,provisional_not_selected
market_plan.WHEAT.conditional_quantity,post_decision_inventory,31,0.0,32.0,0.9917127071823204,current_legal_observation,provisional_not_selected
market_plan.WHEAT.rival_earliest_delivery,post_decision_inventory,5,4.0,719.0,1.0,current_legal_observation,provisional_not_selected
market_plan.WHEAT.immediate_revenue,post_decision_inventory,537,0.0,1568.0,0.9917127071823204,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h4.available,conditional_market_paths,2,0.0,1.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h4.known_demand,conditional_market_paths,9,0.0,8.0,0.875,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h4.demand_only_inventory,conditional_market_paths,611,0.0,9999.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h4.demand_only_price,conditional_market_paths,31,0.0,55.0,0.988950276243094,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h4.quiet_revenue,conditional_market_paths,551,0.0,1568.0,0.983195211786372,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h4.rival_stress_revenue,conditional_market_paths,553,0.0,1568.0,0.983195211786372,current_legal_observation,provisional_not_selected
market_plan.WHEAT.h4.rival_penalty,conditional_market_paths,16,0.0,18.0,0.10220994475138122,current_legal_observation,provisional_not_selected
